iso_code3,country,survey,year,category,Sex,Location,Wealth,Region,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduyears_2024_m,preschool_1ybefore_m,preschool_3_m,eduout_upsec_m,att_higher_1824_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduyears_2024_no,preschool_1ybefore_no,preschool_3_no,eduout_upsec_no,att_higher_1824_no,comp_lowsec_2024_no,comp_upsec_2024_no,comp_lowsec_2024,comp_upsec_2024,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs
LVA,Latvia,EU-SILC,2015,Wealth,,,Quintile 5,,,1,.94698375,1,.99420005,.96154165,.6591447,0,0,11.921538,,.90261388,.021553265,.88676101,22,34,55,134,134,251,158,158,197,93,25,47,33,1003,93,93,1,.93973243,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 3,Latvija,,.97514725,.9310196,1,.98488224,.87913156,.41427583,0,0,11.879171,,,.092142656,.78516686,17,38,45,114,114,158,88,88,67,70,11,20,34,478,70,70,1,.88718039,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 3,,,,.77953362,1,.97950923,.79583347,.19727665,0,0,11.36961,,,,.67125255,15,23,30,75,75,103,58,58,37,45,10,12,24,175,45,45,1,.75109571,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location,,Intermediate or densely populated area,,,1,.98970544,.86791319,1,.9717049,.8781293,.45333222,0,0,11.666062,.96157402,.84383869,.058584228,.78990537,111,203,253,649,649,877,471,471,514,406,103,152,184,2576,406,406,.98749006,.85147798,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 1,,,.97686523,,.96439928,.88717818,.55683631,,,,9.7281704,,,.20100296,.25700578,21,37,23,88,88,57,16,16,23,41,15,14,36,96,41,41,.84620273,.5332908,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 2,,,.97048581,.80062056,1,.93644351,.73879683,.048854787,0,0,11.33514,,,,.4750331,19,38,40,109,109,110,45,45,56,65,18,23,26,203,65,65,.99150282,.76738232,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 1,Latvija,1,1,.81050408,1,.97550172,.7698555,.16222015,0,0,11.446257,,,.073627219,.61538285,30,46,51,134,134,126,54,54,69,72,19,24,50,316,72,72,.97860932,.79681718,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location,,Thinly populated area,,,1,.99552792,.81647015,.99413723,.96797228,.82166106,.3581219,0,0,11.384553,.96738338,.82345039,.095961027,.64810669,92,162,164,460,460,468,207,207,215,261,60,81,150,1120,261,261,.97558284,.80323768,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Wealth,,Intermediate or densely populated area,Quintile 1,,,1,.76337904,1,.95350194,.78139532,.20270026,0,0,11.251491,,.49701595,.086998753,.64039308,28,42,48,130,130,120,45,45,66,75,21,31,49,310,75,75,.95186347,.74848187,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,.96954209,1,.98818266,.97163415,.65917432,0,0,12.007883,,,,.82401174,14,29,39,97,97,147,80,80,91,67,15,19,21,517,67,67,.98287827,.97279519,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 2,,,,,1,.91464043,.75759006,,,0,11.386709,,,,.52439785,12,26,23,70,70,69,29,29,31,40,10,13,17,136,40,40,.98531163,.7765587,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Thinly populated area,Quintile 1,,,,,1,.97582769,.74046373,,,,,,,,.47082275,19,26,20,66,66,55,27,27,28,28,8,9,28,109,28,28,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 1,Latvija,1,.98574001,.54173082,.97894442,.90460378,.64562786,.071839564,0,0,10.257655,,.52709365,.16004302,.39314547,38,59,40,150,150,106,34,34,48,72,25,30,63,199,72,72,.88595831,.59864426,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex,Female,Intermediate or densely populated area,,,1,.99051011,.89257544,1,.983096,.91377085,.59152031,0,0,11.852027,.92019445,.83074701,.057028841,.83962309,49,95,123,304,304,432,237,237,277,195,48,77,85,1609,195,195,.98629785,.90451694,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,1,.8385337,1,.9929238,.84579641,.38524762,0,0,11.595014,,,,.71456945,9,34,47,109,109,161,85,85,89,76,16,22,19,322,76,76,1,.80752891,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 3,Latvija,,1,.83807671,1,.9774313,.81761765,.19887875,0,0,11.531581,,,.019126531,.58441961,23,42,61,138,138,171,81,81,60,90,19,23,38,272,90,90,.99581349,.7981739,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 2,Latvija,1,1,.85304171,1,.97884303,.84197742,.32528353,0,0,11.652543,,,.060750917,.74169385,31,45,39,124,124,115,53,53,52,62,15,25,50,386,62,62,.98823059,.84169495,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 2,,,1,.85078335,1,.97634298,.76366758,.21794716,0,0,11.404453,,,.067759655,.51755846,21,36,30,96,96,90,40,40,44,50,14,23,36,182,50,50,.98616707,.79217565,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 5,,,,.94400537,1,.98924685,.95198745,.51262558,0,0,11.803241,,,,.84981114,12,16,32,74,74,135,82,82,92,53,14,18,19,410,53,53,1,.91321832,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Total,,,,,1,.99229902,.84627193,.9974879,.97010553,.85757935,.42254552,0,0,11.549916,.96363831,.83668137,.075461999,.74529767,203,365,417,1109,1109,1345,678,678,729,667,163,233,334,3696,667,667,.98257732,.8315748,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Wealth,,Intermediate or densely populated area,Quintile 2,,,.97675216,.80802017,1,.94588077,.80847937,.17963164,0,0,11.545269,,,.11747023,.7074374,29,47,49,137,137,135,58,58,64,77,19,25,40,407,77,77,.9925335,.81065369,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 3,,,1,.83807671,1,.9774313,.81761765,.19887875,0,0,11.531581,,,.019126531,.58441961,23,42,61,138,138,171,81,81,60,90,19,23,38,272,90,90,.99581349,.7981739,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Female,,Quintile 1,,1,1,.81050408,1,.97550172,.7698555,.16222015,0,0,11.446257,,,.073627219,.61538285,30,46,51,134,134,126,54,54,69,72,19,24,50,316,72,72,.97860932,.79681718,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 3,,,,.8882193,1,.97526562,.84880131,,,,11.675675,,,,.43735561,8,19,31,63,63,68,23,23,23,45,9,11,14,97,45,45,.99208897,.8400566,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Wealth,,,Quintile 1,,1,.99276197,.69336969,.98929,.93943924,.71250653,.12451868,0,0,10.861423,.95100564,.60989034,.12045856,.52814043,68,105,91,284,284,232,88,88,117,144,44,54,113,515,144,144,.93302166,.69930899,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 2,,,,,1,.97894943,.862845,,,0,11.709199,,,,.8028906,17,21,26,67,67,66,29,29,33,37,9,12,23,271,37,37,1,.8459034,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Wealth,,,Quintile 4,,,1,.90277696,1,.99051565,.90695423,.51393682,0,0,11.805381,1,.91523725,.013263945,.78123289,23,63,86,206,206,308,165,165,180,143,31,41,40,839,143,143,.99127609,.89173603,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 4,,,,,1,.98178005,.9756394,.69885254,0,0,11.956395,,,,.84412581,7,18,28,63,63,107,60,60,70,47,14,15,11,378,47,47,.97591746,.96173507,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Thinly populated area,Quintile 4,,,,,1,1,.96237415,,,,,,,,.77082986,7,11,11,34,34,40,20,20,21,20,1,4,10,139,20,20,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex,Male,Intermediate or densely populated area,,,1,.98897141,.84283924,1,.96121043,.84439617,.32628018,0,0,11.482869,1,.85656422,.05992882,.71128684,62,108,130,345,345,445,234,234,237,211,55,75,99,967,211,211,.98866445,.79922944,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Thinly populated area,Quintile 3,,,,,1,.98409295,.84355736,,,,,,,,.71377724,10,14,18,46,46,56,29,29,20,27,7,8,15,157,27,27,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 4,,,,,1,1,.81831408,,,,,,,,.68581879,2,10,13,30,30,45,24,24,19,21,2,3,5,81,21,21,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex,Female,,,,1,.99505359,.89827549,1,.98386717,.89674139,.53914213,0,0,11.802384,.94323379,.86277074,.060492691,.8010518,102,176,197,529,529,662,351,351,384,311,71,117,169,2290,311,311,.98944157,.89138222,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 5,,,,,1,.98623556,.9453544,.52527273,0,0,11.792095,,,,.84924918,11,13,26,59,59,108,68,68,74,40,11,15,17,312,40,40,1,.91168505,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 1,,1,.98842019,.62205261,.98103261,.92859691,.64715141,.052579649,0,0,10.483565,,,.1452678,.37709004,40,63,43,154,154,112,43,43,51,69,23,23,64,205,69,69,.91476977,.6516754,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 1,,1,.98574001,.54173082,.97894442,.90460378,.64562786,.071839564,0,0,10.257655,,.52709365,.16004302,.39314547,38,59,40,150,150,106,34,34,48,72,25,30,63,199,72,72,.88595831,.59864426,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 1,,,,,1,.92982918,.76089358,,,,10.965567,,,,.51685357,17,22,17,62,62,49,18,18,25,31,10,16,27,103,31,31,.9391107,.68602049,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Wealth & Region,,,Quintile 5,Latvija,,1,.94698375,1,.99420005,.96154165,.6591447,0,0,11.921538,,.90261388,.021553265,.88676101,22,34,55,134,134,251,158,158,197,93,25,47,33,1003,93,93,1,.93973243,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Thinly populated area,Quintile 2,,,,,1,.97871524,.81346387,,,,,,,,.6016137,14,24,13,57,57,49,24,24,19,25,6,13,27,115,25,25,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 4,,,1,.8385337,1,.9929238,.84579641,.38524762,0,0,11.595014,,,,.71456945,9,34,47,109,109,161,85,85,89,76,16,22,19,322,76,76,1,.80752891,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Wealth,,Intermediate or densely populated area,Quintile 4,,,1,.93586951,1,.98596168,.91578877,.52154505,0,0,11.824911,,.92539799,,.79820853,14,42,62,142,142,223,121,121,140,102,28,34,25,619,102,102,.98753327,.89630741,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Female,,Quintile 5,,,,,1,1,.97292584,.83151817,0,0,12.066455,,,,.9133324,10,18,23,60,60,116,76,76,105,40,11,29,14,593,40,40,1,.97221279,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,.94400537,1,.98924685,.95198745,.51262558,0,0,11.803241,,,,.84981114,12,16,32,74,74,135,82,82,92,53,14,18,19,410,53,53,1,.91321832,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Wealth & Region,,,Quintile 2,Latvija,1,.9859373,.82636464,1,.95852321,.79046893,.19467594,0,0,11.487687,.94888979,.91554725,.094755337,.64789796,50,83,79,233,233,225,98,98,108,127,33,48,76,589,127,127,.98993015,.80309772,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 5,,,,,,,,,,,,,,,.8515256,1,3,6,15,15,27,14,14,18,13,3,3,2,98,13,13,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Female,,Quintile 3,,,.97514725,.9310196,1,.98488224,.87913156,.41427583,0,0,11.879171,,,.092142656,.78516686,17,38,45,114,114,158,88,88,67,70,11,20,34,478,70,70,1,.88718039,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 5,,,,,1,1,.98636645,,,0,,,,,.87849706,4,9,18,37,37,57,28,28,37,29,4,9,6,259,29,29,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex,Male,,,,1,.98945999,.79826766,.99506718,.95684469,.82069272,.31184849,0,0,11.314371,.98102814,.81040138,.09085834,.65821683,101,189,220,580,580,683,327,327,345,356,92,116,165,1406,356,356,.97617316,.77577621,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Region,Female,,,Latvija,1,.99505359,.89827549,1,.98386717,.89674139,.53914213,0,0,11.802384,.94323379,.86277074,.060492691,.8010518,102,176,197,529,529,662,351,351,384,311,71,117,169,2290,311,311,.98944157,.89138222,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 2,,,,,1,.97319776,.70828712,,,,,,,,.37531176,7,12,17,39,39,41,16,16,25,25,8,10,9,67,25,25,,,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 1,,,,.7962541,1,.9751237,.79579681,,,0,11.465339,,,,.70943797,11,20,31,68,68,71,27,27,41,44,11,15,22,207,44,44,.96140152,.7951979,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 3,,,,,1,.98548859,.8991245,.44334343,0,0,12.134723,,,,.82110578,7,24,27,68,68,102,59,59,47,43,4,12,19,321,43,43,1,.95334595,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex,Female,Thinly populated area,,,1,1,.90713274,1,.98484248,.86677223,.43492895,0,0,11.726682,,.91907024,.063977718,.71571207,53,81,74,225,225,230,114,114,107,116,23,40,84,681,116,116,.99423546,.87135273,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Region,Male,,,Latvija,1,.98945999,.79826766,.99506718,.95684469,.82069272,.31184849,0,0,11.314371,.98102814,.81040138,.09085834,.65821683,101,189,220,580,580,683,327,327,345,356,92,116,165,1406,356,356,.97617316,.77577621,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 4,,,,,1,1,.88705957,.49720138,0,0,11.759857,,,,.73703039,9,21,24,64,64,85,44,44,40,41,3,7,15,220,41,41,1,.88108081,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Wealth & Region,,,Quintile 4,Latvija,,1,.90277696,1,.99051565,.90695423,.51393682,0,0,11.805381,1,.91523725,.013263945,.78123289,23,63,86,206,206,308,165,165,180,143,31,41,40,839,143,143,.99127609,.89173603,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,1,1,.97292584,.83151817,0,0,12.066455,,,,.9133324,10,18,23,60,60,116,76,76,105,40,11,29,14,593,40,40,1,.97221279,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Wealth & Region,,,Quintile 3,Latvija,1,.98762566,.87767851,1,.98089468,.8463316,.30051401,0,0,11.69183,.93347228,.82557088,.051454939,.70965552,40,80,106,252,252,329,169,169,127,160,30,43,72,750,160,160,.99774361,.83920854,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 4,,,,.91156954,1,.98994112,.85830456,.36402899,0,0,11.683796,,,,.72587496,7,24,34,79,79,116,61,61,70,55,14,19,14,241,55,55,1,.826087,7,13,16,12,15,18,6,3,3,3,
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 2,Latvija,,.97048581,.80062056,1,.93644351,.73879683,.048854787,0,0,11.33514,,,,.4750331,19,38,40,109,109,110,45,45,56,65,18,23,26,203,65,65,.99150282,.76738232,7,13,16,12,15,18,6,3,3,3,
LTU,Lithuania,EU-SILC,2017,Wealth & Region,,,Quintile 4,Lietuva,,.98793679,.97116822,.9959358,.89381677,.95701677,.57267141,0,0,12.12796,,.88166159,.019161496,.78925329,0,90,77,241,241,241,101,101,112,140,11,31,60,822,140,140,.99377906,.9539324,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth,Female,,Quintile 1,,,.91819084,,1,.86458623,.83045703,,,,11.5667,,,,.52904558,0,32,23,78,78,60,23,23,18,37,3,13,22,151,37,37,.94941163,.8235178,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth,Female,,Quintile 3,,,1,1,1,.92178434,.97205102,.62221229,0,0,12.173462,,,,.77150607,0,48,31,106,106,95,37,37,42,58,8,12,25,380,58,58,1,.99205685,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Lietuva,,,,1,.8639468,.87483549,,,0,11.932409,,,,.75351363,0,18,18,68,68,55,23,23,34,32,9,19,21,207,32,32,1,.81844765,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 3,,,,,1,.8990764,.97479379,,,,,,,,.6601724,0,13,13,40,40,34,14,14,14,20,1,5,14,125,20,20,,,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth,Female,,Quintile 2,,,,,1,.8639468,.87483549,,,0,11.932409,,,,.75351363,0,18,18,68,68,55,23,23,34,32,9,19,21,207,32,32,1,.81844765,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex,Male,Intermediate or densely populated area,,,,1,.94556791,1,.88430285,.94831479,.54773599,0,0,12.079108,,,0,.78593987,0,83,64,215,215,206,96,96,100,110,17,23,60,821,110,110,1,.93461472,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 4,,,,,1,.87144887,.90006763,.36006457,0,0,12.088749,,,,.76521534,0,28,15,66,66,64,32,32,31,32,3,5,18,204,32,32,1,.8822875,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 2,,,.90642041,,.9868505,.85733604,.76047921,.099038444,0,0,11.11125,,,.16602525,.52981675,0,41,27,111,111,83,31,31,50,52,11,23,36,183,52,52,.93668377,.69773662,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth,Male,,Quintile 1,,,1,,.99157065,.87092692,.70316792,,,,11.651852,,,,.35133615,0,45,24,95,95,74,28,28,22,46,3,19,21,108,46,46,1,.75297034,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 5,,,,,1,.91482979,.98443449,,,,,,,,.86964327,0,11,9,31,31,39,20,20,19,19,2,5,5,204,19,19,,,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 3,,,1,,1,.91681933,.96448904,.48782903,0,0,12.16478,,,,.70422673,0,41,27,91,91,77,30,30,30,47,7,10,22,314,47,47,1,.97664714,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 2,,,,,1,.80706441,.8785364,,,,,,,,.72026139,0,14,13,55,55,33,10,10,20,23,5,9,17,161,23,23,,,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth,Male,,Quintile 5,,,1,.95032954,1,.9512248,.95830303,.67877132,0,0,12.105965,,,,.88281626,0,37,34,93,93,138,76,76,69,62,14,10,20,562,62,62,1,.92256051,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth,Female,,Quintile 5,,,1,,1,.93440473,.99210566,.88987136,0,0,12.306051,,,,.92133355,0,32,22,84,84,109,60,60,75,49,14,20,18,700,49,49,1,.97446948,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Lietuva,,1,.95032954,1,.9512248,.95830303,.67877132,0,0,12.105965,,,,.88281626,0,37,34,93,93,138,76,76,69,62,14,10,20,562,62,62,1,.92256051,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 5,,,,,1,.94148564,.95903462,.74240625,0,0,12.006407,,,,.89229542,0,20,23,55,55,77,43,43,44,34,9,5,14,393,34,34,1,.92619097,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Region,Female,,,Lietuva,,.97504407,.93540621,.99801046,.90746194,.94404334,.64122397,0,0,12.030758,.86476272,.79001635,.045719218,.81246901,0,171,134,451,451,442,191,191,218,251,41,87,111,1926,251,251,.98695451,.92855906,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 4,,,1,.95723385,1,.89833915,.94944572,.62235498,0,0,12.171229,,,0,.81464761,0,49,31,119,119,121,54,54,62,67,5,17,31,479,67,67,1,.94210541,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 5,,,1,.97226501,1,.94262904,.97657949,.84338236,0,0,12.177114,,,,.91667527,0,41,36,108,108,147,83,83,100,64,21,20,27,889,64,64,1,.9489392,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 3,,,.98675948,.88974023,.99472994,.92007732,.9176628,.48964325,0,0,11.765128,,,.00097783376,.7067821,0,66,44,150,150,128,43,43,43,85,10,15,39,342,85,85,.99128449,.871351,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Lietuva,,1,,1,.93440473,.99210566,.88987136,0,0,12.306051,,,,.92133355,0,32,22,84,84,109,60,60,75,49,14,20,18,700,49,49,1,.97446948,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Wealth,,,Quintile 2,,,.93116319,.77264303,.9917621,.83855873,.79651541,.18019661,0,0,11.305152,,.7138167,.099871717,.61530048,0,55,40,166,166,116,41,41,70,75,16,32,53,344,75,75,.9554742,.73426193,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Region,,,,Lietuva,,.9787057,.8723315,.99607259,.89237177,.90349162,.52849519,0,0,11.869573,.83482528,.74829656,.053666495,.76944667,0,398,291,998,998,943,402,402,439,541,78,150,255,3343,541,541,.98588544,.87625116,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 1,,,,,,,,,,,,,,,.50954437,0,12,6,25,25,16,4,4,1,12,1,5,4,42,12,12,,,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Wealth,,,Quintile 4,,,.98793679,.97116822,.9959358,.89381677,.95701677,.57267141,0,0,12.12796,,.88166159,.019161496,.78925329,0,90,77,241,241,241,101,101,112,140,11,31,60,822,140,140,.99377906,.9539324,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 1,,,1,,.98747307,.86599493,.58976424,,,,11.336946,,,,.24230325,0,33,18,70,70,58,24,24,21,34,2,14,17,66,34,34,1,.62926209,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 4,,,,,.98608178,.94557184,.97030115,,,,12.062762,,,,.76055968,0,20,24,62,62,66,26,26,18,40,5,11,12,213,40,40,.98297614,.96602458,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Sex & Region,Male,,,Lietuva,,.9818362,.81947505,.99428195,.87842846,.86312026,.41263917,0,0,11.714279,.78268319,.70196056,.060299799,.71245468,0,227,157,547,547,501,211,211,221,290,37,63,144,1417,290,290,.98485547,.82585514,7,11,17,10,16,18,4,6,2,3,
LTU,Lithuania,EU-SILC,2017,Location & Sex,Female,Intermediate or densely populated area,,,,1,.98930871,1,.92392766,.96803325,.79537815,0,0,12.255445,,.85632837,.066609703,.86727929,0,84,54,199,199,199,89,89,117,110,22,40,44,1130,110,110,1,.96064675,7,11,17,10,16,18,4,6,2,3,
