iso_code3,country,survey,year,category,sex,wealth,region,location,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,eduyears_2024_m,preschool_1ybefore_m,attend_higher_1822_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,edu0_prim_m,edu2_2024_m,edu4_2024_m,overage2plus_m,literacy_1524,comp_upsec_2029_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,eduyears_2024_no,preschool_1ybefore_no,attend_higher_1822_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_no,edu2_2024_no,edu4_2024_no,overage2plus_no,literacy_1524_no,comp_upsec_2029_no
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 4,Plateau-Central,,,,,.81014371,.52128536,,,0,,,,.50146937,.31618947,,.34795466,,,.59717059,.52128536,,27,25,16,67,67,25,1,36,15,15,16,75,46,27,51,25,25,118,67,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 4,Sahel,,,,,.29604486,.1378766,,,0,,,,.60466284,.53080398,,.4428778,,,.61897701,.1378766,,21,27,13,64,64,24,1,37,14,14,11,47,33,23,31,24,24,41,64,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 4,Sud-Ouest,,,,,.57443333,.32240108,,,0,,,,.4329716,.40012473,,.37111467,,,.47882944,.32240108,,24,17,18,62,62,28,0,30,14,14,22,101,41,23,57,28,28,107,62,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Boucle du Mouhoun,,.61751038,.51854748,,.57649565,.40631628,,,.014807302,,,.13621937,.34365922,.46011388,.5534541,.30202696,,,.43753839,.40631628,,44,31,13,90,90,27,1,39,16,16,31,84,61,36,60,27,27,147,90,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Cascades,,.86129642,.72242022,,.69968235,.47477794,5.3192263,,0,.078325212,.078325212,.065405734,.40102154,.21921925,.54949814,.20542458,.38526767,.38526767,.5882073,.47477794,,50,55,17,125,125,40,4,66,39,39,34,108,68,45,59,40,40,184,125,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Centre,,.98371893,.81866813,.56369692,.94379359,.79111487,11.489758,,.061099559,.19595422,.17242771,.43309844,.074045822,.098634847,.28851351,.019542301,.076447636,.076447636,.62716192,.79111487,,65,69,58,216,216,100,7,106,81,81,68,130,90,67,101,100,100,356,216,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Centre-Est,,,,,.76716399,.54943985,,,,,,,.30901438,,,.13573082,,,.38363388,.54943985,,20,13,14,44,44,23,3,20,14,14,12,65,29,10,34,23,23,83,44,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Centre-Nord,,.56278563,,,.48793051,.282105,4.7449598,,0,,,,.45467201,.57849956,.67779815,.34024787,.46706089,.46706089,.59490407,.282105,,33,28,25,100,100,44,1,46,20,20,14,85,49,37,56,44,44,125,100,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Centre-Ouest,,,,,.59788328,.32760864,,,,,,,.45692524,,,,,,.65596044,.32760864,,15,18,10,52,52,21,2,25,13,13,7,34,17,21,22,21,21,62,52,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Centre-Sud,,,,,.75377178,.53784955,,,,,,,.32838392,.41189536,,.13847174,,,.608845,.53784955,,25,11,11,48,48,17,1,21,15,15,18,49,35,18,38,17,17,89,48,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Est,,,,,.76838994,.5791949,8.0886497,,.0048361197,,,,.25837359,.26979214,,.24383271,.23352237,.23352237,.77495885,.5791949,,29,27,17,82,82,37,5,39,20,20,13,65,46,27,46,37,37,151,82,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Hauts Bassins,,.84254277,.60570204,.22586036,.77158892,.52278811,7.1360064,,.0058916188,.17966998,.17966998,.065967314,.26011756,.18138841,.44415072,.12611233,.27812591,.27812591,.57973391,.52278811,,50,50,34,138,138,62,3,77,50,50,49,152,71,47,100,62,62,240,138,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Nord,,,,,.78391236,.6041317,,,.031270307,,,,.15445849,,,,,,.5376718,.6041317,,15,17,17,53,53,29,0,30,10,10,11,33,21,13,26,29,29,71,53,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Plateau-Central,,,,,.75410795,.5192408,,,,,,,.40287861,.51241821,,.35818315,,,.41842002,.5192408,,25,10,6,38,38,13,1,16,12,12,12,65,35,17,42,13,13,95,38,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Sahel,,,,,.40943313,.30993563,,,0,,,,.76417077,.29581243,,,,,.74332625,.30993563,,29,20,17,64,64,29,0,32,18,18,19,45,34,27,27,29,29,73,64,
BFA,BurkinaFaso,EHCVM,2019,sex wealth region,Male,Quintile 5,Sud-Ouest,,.77479261,.51261324,,.75966841,.60141647,8.2881966,,0,,,,.23540163,.30509174,,.18441658,.088579811,.088579811,.50221092,.60141647,,36,31,25,90,90,39,3,47,27,27,28,78,48,29,55,39,39,143,90,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 1,,Rural,.44933513,.076500989,0,.22285394,.10340687,.93260109,,0,0,0,0,.58934814,.56170809,.77464294,.41108263,.87655979,.87655979,.42208821,.10340687,,131,115,97,346,346,172,1,180,154,154,125,384,207,104,262,172,172,316,346,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 2,,Rural,.58700305,.1927062,.053862371,.36539403,.2199239,1.6917183,,0,0,0,0,.61239833,.47240713,.59188461,.45230439,.8091917,.8091917,.53479135,.2199239,,184,157,106,462,462,202,0,231,202,202,193,556,285,147,357,202,202,518,462,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 3,,Rural,.646483,.24219082,.028698003,.39706504,.24804623,2.0475235,,0,0,0,0,.4996106,.41897523,.5756706,.30449212,.7667321,.7667321,.48516235,.24804623,,202,156,109,487,487,214,0,233,245,245,244,675,329,168,423,214,214,693,487,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 4,,Rural,.66818506,.34148481,.019388812,.46987006,.29423678,2.3554907,,0,.00073839189,.00073839189,0,.45408821,.3785032,.5553782,.26308995,.70899445,.70899445,.52628011,.29423678,,236,164,142,564,564,222,2,265,247,247,194,633,363,197,423,222,222,750,564,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 5,,Rural,.62972188,.29650292,.073942594,.44850764,.28497493,2.9750183,,.0014893177,0,0,0,.48796237,.40515479,.62277538,.36054248,.67472011,.67472011,.54815394,.28497493,,170,127,108,407,407,174,0,202,164,164,114,390,221,142,244,174,174,453,407,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 1,,Rural,.55512255,.27178377,.020093584,.38087103,.18862283,1.9692392,,0,0,0,0,.58797681,.56239408,.70568693,.44631487,.75875807,.75875807,.46485698,.18862283,,119,69,72,266,266,110,0,113,127,127,99,446,200,97,261,110,110,341,266,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 2,,Rural,.46282533,.22751048,.082045637,.41734818,.23635504,3.9328935,,0,0,0,0,.54036123,.53255898,.7163142,.37824199,.56778044,.56778044,.48332733,.23635504,,199,117,74,378,378,131,0,160,121,121,135,614,326,134,386,131,131,562,378,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 3,,Rural,.53725821,.31892422,.057253864,.48389632,.28585568,3.0858219,,.0039153607,.02329706,.02329706,0,.47359726,.50083941,.65898907,.34630713,.65086555,.65086555,.50026023,.28585568,,265,169,102,541,541,187,0,235,135,135,144,736,404,213,481,187,187,790,541,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 4,,Rural,.64359641,.35040173,.11085429,.55501425,.32267025,3.7448719,,0,.0089253541,0,.015122688,.48736742,.40404522,.59140491,.29963726,.59320742,.59320742,.54203838,.32267025,,259,164,107,525,525,175,2,243,140,140,145,709,375,210,464,175,175,786,525,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 5,,Rural,.67810845,.40331081,.084329709,.57764775,.33578527,4.6775618,,0,.014707435,.014707435,.014669687,.42805874,.44398993,.61837834,.28496408,.46719185,.46719185,.5076105,.33578527,,153,107,77,349,349,145,0,161,110,110,83,443,244,118,298,145,145,508,349,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 1,,Urban,.58003438,.51699626,.033164784,.55153936,.33568788,4.0255609,,0,.040395893,.040395893,,.36675206,.44026154,,.21346959,.54165226,.54165226,.42051923,.33568788,,33,30,32,99,99,53,1,51,47,47,18,122,43,24,66,53,53,117,99,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 2,,Urban,.86808318,.51021212,.20263141,.71627939,.50110728,5.9210925,,.01067932,.06768629,.06768629,.035142928,.33830598,.15473895,.41350693,.1950974,.41364482,.41364482,.54071224,.50110728,,58,54,44,162,162,66,0,78,81,81,60,187,88,52,116,66,66,251,162,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 3,,Urban,.87649912,.50169432,.091802195,.71887147,.49430671,5.6930332,,0,.033732641,0,0,.19558431,.14079165,.44878712,.072417714,.38607192,.38607192,.57373184,.49430671,,103,91,83,282,282,137,2,141,101,101,80,207,133,81,137,137,137,381,282,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 4,,Urban,.91607463,.72399765,.22231586,.7850005,.62973529,7.3096251,,.0020379708,.043913506,.03913926,.046814073,.18504216,.12298535,.27875906,.080716535,.28925461,.28925461,.52324027,.62973529,,161,137,122,469,469,203,4,230,194,194,151,411,241,159,275,203,203,728,469,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Female,Quintile 5,,Urban,.83856845,.69287932,.46208921,.83492035,.6951322,9.5774536,,.084465586,.15855031,.15569435,.11372685,.13938935,.22720456,.22412942,.050967839,.17332157,.17332157,.62879586,.6951322,,306,275,214,887,887,371,16,424,329,329,288,623,418,320,435,371,371,1355,887,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 1,,Urban,,,,.61779606,.36951703,,,0,.11616588,.11616588,0,.40476409,.31173611,,.22416154,,,.54758525,.36951703,,29,27,11,70,70,22,0,37,32,32,37,83,48,27,61,22,22,96,70,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 2,,Urban,.90739799,.28541544,.44805139,.87156343,.54640746,8.4470005,,.064448737,.33330163,.33330163,.094824217,.34786999,.1871547,.31881732,.053701241,.19263116,.19263116,.59686232,.54640746,,66,42,44,165,165,78,0,77,52,52,64,146,85,48,88,78,78,234,165,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 3,,Urban,.80729842,.49909198,.24635099,.78479576,.6010533,7.960115,,.028551761,.3412323,.30553296,.13436021,.17823118,.21189597,.29152453,.016284931,.16836628,.16836628,.48419508,.6010533,,74,66,59,212,212,97,1,113,91,91,96,200,103,75,127,97,97,345,212,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 4,,Urban,.88886392,.67025995,.25262412,.88549268,.66141993,9.2308159,,.02383494,.35999468,.30144525,.16574837,.23046163,.12386433,.32833901,.029321576,.17571962,.17571962,.54395056,.66141993,,131,135,69,376,376,147,7,186,133,133,156,342,200,152,208,147,147,621,376,
BFA,BurkinaFaso,EHCVM,2019,location sex wealth,Male,Quintile 5,,Urban,.95598119,.80911994,.48926881,.91778713,.76321137,10.629072,1,.045142151,.20183074,.18226536,.3106944,.10134096,.095293261,.30012599,.030165989,.10578258,.10578258,.62055403,.76321137,,283,273,187,791,791,336,31,403,225,225,233,550,360,276,368,336,336,1311,791,
KHM,Cambodia,LSMS,2019,Total,,,,,.7937839,.4989934,.23508735,.81275177,.44997111,8.1938601,.083569564,.12977023,.15177211,.14714405,.1453571,.0081762597,.1039389,.40859053,.023054238,.013871033,.072999142,.12083742,.47633737,,350,264,240,880,880,391,66,386,460,460,524,789,433,343,593,391,391,940,929,
KHM,Cambodia,LSMS,2019,Region,,,Banteay Meanchey,,,,,.74791574,.35269332,,,,,,,0,,,.024617579,,,.14652476,.37678567,,23,10,15,52,52,24,1,21,15,15,21,57,21,22,41,24,24,61,54,
KHM,Cambodia,LSMS,2019,Region,,,Battambang,,,,,.62260932,.35733637,7.4884462,,.1012952,,,,.053172171,.26479641,,.055326633,0,.091230512,.17016314,.44047773,,25,22,21,70,70,34,8,34,28,28,29,57,30,23,45,34,34,63,80,
KHM,Cambodia,LSMS,2019,Region,,,Kampong Cham,,,,,.80202836,.48903289,,,,,,,0,,,,,,.081633888,.48903289,,13,8,10,33,33,14,1,12,21,21,25,41,13,17,27,14,14,47,33,
KHM,Cambodia,LSMS,2019,Region,,,Kampong Chhnang,,,,,.69282275,.30543882,,,,0,0,,.030826131,,,,,,.18531215,.38038859,,16,11,8,37,37,15,7,14,31,31,20,31,20,16,22,15,15,39,42,
KHM,Cambodia,LSMS,2019,Region,,,Kampong Speu,,,,,.71881646,.39543083,,,,.16362016,.16362016,0,0,,,,,,.25271034,.39543083,,17,11,12,44,44,20,2,19,30,30,30,38,20,17,29,20,20,45,44,
KHM,Cambodia,LSMS,2019,Region,,,Kampong Thom,,,,,.85199285,.49633768,,,,,,,0,,,,,,.1447624,.51119673,,13,11,12,40,40,21,5,18,27,27,19,33,14,13,26,21,21,41,41,
KHM,Cambodia,LSMS,2019,Region,,,Kampot,,,,,.83029646,.3391383,,,,,,,0,,,,,,,.3391383,,10,11,6,30,30,12,3,12,13,13,19,31,14,12,26,12,12,29,30,
KHM,Cambodia,LSMS,2019,Region,,,Kandal,,,,,.88348007,.57128954,,,,,,.15678109,0,,,.026795821,,,.037104864,.59731013,,18,13,14,54,54,28,5,19,27,27,38,45,18,21,30,28,28,52,57,
KHM,Cambodia,LSMS,2019,Region,,,Koh Kong,,,,,,,,,,,,,,,,,,,,.37299928,,12,7,9,29,29,15,2,13,10,10,14,15,14,10,16,15,15,25,29,
KHM,Cambodia,LSMS,2019,Region,,,Kratie,,,,,,,,,,,,,,,,,,,,.17961676,,9,5,4,20,20,9,4,8,11,11,12,15,9,7,12,9,9,17,23,
KHM,Cambodia,LSMS,2019,Region,,,Mondul Kiri,,,,,,,,,,,,,,,,,,,.24508305,.36042541,,7,7,5,19,19,8,2,9,18,18,11,26,11,7,14,8,8,30,20,
KHM,Cambodia,LSMS,2019,Region,,,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,.41267627,,7,7,5,19,19,8,1,10,11,11,6,16,7,6,8,8,8,19,22,
KHM,Cambodia,LSMS,2019,Region,,,Pailin,,,,,,,,,,,,,,,,,,,,.30662483,,6,4,7,15,15,7,0,8,5,5,13,18,12,7,20,7,7,18,17,
KHM,Cambodia,LSMS,2019,Region,,,Phnom Penh,,.93332809,,,.87819457,.65649539,9.4703121,,.33865958,.25409237,.25409237,.17684276,.020979963,.095905215,.30368477,.012112853,0,0,.029938266,.66971773,,30,26,19,83,83,35,7,36,53,53,66,55,31,31,42,35,35,61,86,
KHM,Cambodia,LSMS,2019,Region,,,Preah Sihanouk,,,,,,,,,,,,,,,,,,,.077547744,.33987167,,12,9,3,19,19,7,3,7,7,7,14,22,18,8,21,7,7,30,20,
KHM,Cambodia,LSMS,2019,Region,,,Preah Vihear,,,,,,,,,,,,,,,,,,,.042303577,.54689044,,9,7,3,19,19,6,2,7,9,9,9,25,14,9,19,6,6,30,22,
KHM,Cambodia,LSMS,2019,Region,,,Prey Veng,,,,,.8486169,.51833391,,,,,,,0,,,0,,,.094987452,.51833391,,16,8,17,41,41,25,3,22,16,16,25,49,26,11,39,25,25,55,41,
KHM,Cambodia,LSMS,2019,Region,,,Pursat,,,,,.84454328,.38574287,,,,,,,0,,,,,,.18842351,.43419239,,13,12,10,34,34,15,1,13,25,25,29,39,23,16,28,15,15,51,37,
KHM,Cambodia,LSMS,2019,Region,,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,.38669747,,10,9,2,19,19,3,3,8,11,11,11,10,10,10,13,3,3,21,21,
KHM,Cambodia,LSMS,2019,Region,,,Siemreap,,,,,.84214413,.34429362,,,,,,,0,.09344206,,,,,.12889454,.37185499,,21,18,16,53,53,25,0,28,20,20,25,43,31,16,27,25,25,55,55,
KHM,Cambodia,LSMS,2019,Region,,,Stung Treng,,,,,,,,,,,,,,,,,,,,.35514277,,9,6,2,17,17,4,0,6,13,13,16,18,12,9,16,4,4,26,18,
KHM,Cambodia,LSMS,2019,Region,,,Svay Rieng,,,,,.91498137,.53204829,,,,,,,,,,,,,.051562954,.53204829,,17,9,12,37,37,17,1,17,17,17,28,29,15,15,21,17,17,31,37,
KHM,Cambodia,LSMS,2019,Region,,,Takeo,,,,,.9218806,.62681127,,,,,,,0,,,,,,.023709904,.64133668,,22,17,15,51,51,21,5,23,19,19,26,38,28,22,29,21,21,45,53,
KHM,Cambodia,LSMS,2019,Region,,,Tboung Khmum,,,,,.8185069,.40383202,,,,,,,0,,,,,,.12295998,.42546389,,15,16,13,45,45,18,0,22,23,23,18,38,22,18,22,18,18,49,47,
KHM,Cambodia,LSMS,2019,Sex,Female,,,,.8328411,.52387011,.27556011,.84170675,.48260897,8.4752274,,.10934114,.13429455,.12977615,.13682963,.013269071,.072091244,.35481977,.016601453,.0096579045,.070141241,.10776395,.50563294,,173,134,117,449,449,195,21,191,229,229,276,409,213,180,320,195,195,478,473,
KHM,Cambodia,LSMS,2019,Sex,Male,,,,.75459319,.47160906,.19861685,.78211236,.41543466,7.9246964,.081155196,.14943418,.16891788,.16418225,.15449701,.0025125968,.13468927,.47217351,.031242754,.017901434,.075733095,.13485818,.44556618,,177,130,123,431,431,196,45,195,231,231,248,380,220,163,273,196,196,462,456,
KHM,Cambodia,LSMS,2019,Location,,,,Rural,.74450833,.43085286,.17751116,.78112382,.38400835,7.5330243,.10283642,.075141862,.12446888,.11815138,.12942094,.0076993736,.10037946,.42701542,.023270054,.018820662,.090149902,.13600107,.41567442,,237,180,170,600,600,271,45,265,328,328,360,577,308,234,422,271,271,696,636,
KHM,Cambodia,LSMS,2019,Location,,,,Urban,.92940646,.69049931,.41546115,.89880329,.62943888,10.045814,,.28221571,.22656696,.22656696,.1826095,.009769096,.115804,.35659915,.022375904,0,.024935199,.067437887,.64365506,,113,84,70,280,280,120,21,121,132,132,164,212,125,109,171,120,120,244,293,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Banteay Meanchey,,,,,,,,,,,,,0,,,,,,.089614764,.47801128,,12,6,6,28,28,11,0,10,10,10,11,32,10,13,25,11,11,32,29,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Battambang,,,,,.61348164,.31369263,,,,,,,,,,,,,.2455955,.39420092,,16,16,9,39,39,12,3,18,14,14,16,28,16,18,25,12,12,31,44,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Kampong Cham,,,,,,,,,,,,,,,,,,,,.55948001,,7,4,7,18,18,8,1,7,12,12,10,21,7,10,17,8,8,22,18,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,.46952432,,8,6,1,16,16,6,3,4,15,15,9,15,10,7,10,6,6,19,18,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Kampong Speu,,,,,,,,,,,,,,,,,,,,.43678609,,10,9,5,26,26,10,0,10,11,11,19,17,11,11,12,10,10,22,26,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Kampong Thom,,,,,,,,,,,,,,,,,,,,.44512141,,8,5,4,17,17,7,4,7,11,11,8,15,7,7,14,7,7,18,17,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Kampot,,,,,,,,,,,,,,,,,,,,.30774385,,3,6,4,16,16,7,2,8,8,8,9,23,4,5,17,7,7,21,16,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Kandal,,,,,,,,,,,,,,,,,,,,.70236808,,11,7,6,27,27,12,2,8,11,11,25,25,9,13,15,12,12,29,28,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Koh Kong,,,,,,,,,,,,,,,,,,,,.47581229,,6,2,6,17,17,11,0,7,4,4,6,6,6,5,7,11,11,10,17,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Kratie,,,,,,,,,,,,,,,,,,,,.2043726,,3,2,1,8,8,4,0,2,5,5,5,5,4,3,7,4,4,6,10,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Mondul Kiri,,,,,,,,,,,,,,,,,,,,.28100318,,2,3,2,7,7,3,0,4,11,11,4,13,7,2,7,3,3,16,7,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,.60411817,,3,2,3,7,7,4,0,5,5,5,4,7,5,1,5,4,4,6,8,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Pailin,,,,,,,,,,,,,,,,,,,,.43435073,,2,2,4,6,6,4,0,5,2,2,9,10,9,1,10,4,4,11,8,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Phnom Penh,,,,,.89031434,.65060663,,,,,,.17606732,.03639083,,,,,,.0035953296,.67515028,,15,11,11,45,45,21,2,18,27,27,34,30,15,17,21,21,21,34,48,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Preah Sihanouk,,,,,,,,,,,,,,,,,,,,.22368884,,4,2,2,7,7,4,1,3,3,3,9,7,7,2,6,4,4,9,8,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Preah Vihear,,,,,,,,,,,,,,,,,,,,.59581208,,4,5,1,11,11,4,1,3,5,5,7,14,7,5,8,4,4,16,11,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Prey Veng,,,,,,,,,,,,,,,,,,,.098775558,.51812911,,6,2,9,20,20,14,1,11,7,7,14,28,10,4,23,14,14,31,20,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Pursat,,,,,,,,,,,,,,,,,,,,.48639396,,3,4,5,12,12,7,0,5,15,15,16,22,9,5,17,7,7,25,14,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,.29988202,,7,5,1,12,12,1,0,5,5,5,5,4,6,7,7,1,1,11,13,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Siemreap,,,,,,,,,,,,,,,,,,,,.40669924,,8,12,7,27,27,11,0,15,13,13,10,19,16,8,14,11,11,26,28,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Stung Treng,,,,,,,,,,,,,,,,,,,,.378117,,4,3,1,9,9,3,0,3,5,5,7,12,5,4,10,3,3,14,10,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Svay Rieng,,,,,,,,,,,,,,,,,,,,.52350557,,11,6,6,21,21,7,0,10,8,8,17,20,7,10,14,7,7,21,21,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Takeo,,,,,,,,,,,,,,,,,,,,.67041779,,12,9,8,29,29,11,1,13,13,13,11,17,13,13,16,11,11,21,30,
KHM,Cambodia,LSMS,2019,Region & Sex,Female,,Tboung Khmum,,,,,,,,,,,,,,,,,,,,.46652776,,8,5,8,24,24,13,0,10,9,9,11,19,13,9,13,13,13,27,24,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Banteay Meanchey,,,,,,,,,,,,,,,,,,,,.25255153,,11,4,9,24,24,13,1,11,5,5,10,25,11,9,16,13,13,29,25,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Battambang,,,,,.63447595,.41407663,,,,,,,,,,,,,.096634895,.49878305,,9,6,12,31,31,22,5,16,14,14,13,29,14,5,20,22,22,32,36,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Kampong Cham,,,,,,,,,,,,,,,,,,,,.40071586,,6,4,3,15,15,6,0,5,9,9,15,20,6,7,10,6,6,25,15,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,.31362841,,8,5,7,21,21,9,4,10,16,16,11,16,10,9,12,9,9,20,24,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Kampong Speu,,,,,,,,,,,,,,,,,,,,.33840573,,7,2,7,18,18,10,2,9,19,19,11,21,9,6,17,10,10,23,18,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Kampong Thom,,,,,,,,,,,,,,,,,,,,.56293821,,5,6,8,23,23,14,1,11,16,16,11,18,7,6,12,14,14,23,24,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Kampot,,,,,,,,,,,,,,,,,,,,.37614366,,7,5,2,14,14,5,1,4,5,5,10,8,10,7,9,5,5,8,14,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Kandal,,,,,,,,,,,,,,,,,,,,.49856907,,7,6,8,27,27,16,3,11,16,16,13,20,9,8,15,16,16,23,29,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Koh Kong,,,,,,,,,,,,,,,,,,,,.25506207,,6,5,3,12,12,4,2,6,6,6,8,9,8,5,9,4,4,15,12,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Kratie,,,,,,,,,,,,,,,,,,,,.16114907,,6,3,3,12,12,5,4,6,6,6,7,10,5,4,5,5,5,11,13,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Mondul Kiri,,,,,,,,,,,,,,,,,,,,.40503722,,5,4,3,12,12,5,2,5,7,7,7,13,4,5,7,5,5,14,13,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,.29880682,,4,5,2,12,12,4,1,5,6,6,2,9,2,5,3,4,4,13,14,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Pailin,,,,,,,,,,,,,,,,,,,,.19350548,,4,2,3,9,9,3,0,3,3,3,4,8,3,6,10,3,3,7,9,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Phnom Penh,,,,,.86453485,.66313231,,,,,,.17752443,,,,,,,,.66313231,,15,15,8,38,38,14,5,18,26,26,32,25,16,14,21,14,14,27,38,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Preah Sihanouk,,,,,,,,,,,,,,,,,,,,.41975281,,8,7,1,12,12,3,2,4,4,4,5,15,11,6,15,3,3,21,12,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Preah Vihear,,,,,,,,,,,,,,,,,,,,.50120801,,5,2,2,8,8,2,1,4,4,4,2,11,7,4,11,2,2,14,11,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Prey Veng,,,,,,,,,,,,,,,,,,,,.51852161,,10,6,8,21,21,11,2,11,9,9,11,21,16,7,16,11,11,24,21,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Pursat,,,,,,,,,,,,,,,,,,,,.40348482,,10,8,5,22,22,8,1,8,10,10,13,17,14,11,11,8,8,26,23,
KHM,Cambodia,LSMS,2019,Region & Sex,Male,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,.50646603,,3,4,1,7,7,2,3,3,6,6,6,6,4,3,6,2,2,10,8,
