"iso_code3","year","grade","mlevel2_m","rlevel2_m","category","Location","Sex","Wealth","rlevel2_no","mlevel2_no","survey"
"SLE",2017,6,0,0.37873791510593,"Location & Sex & Wealth","Rural","Female","4",8,8,"MICS6"
"SLE",2017,6,0.18622030669559,0.18622030669559,"Location & Sex & Wealth","Rural","Female","5",5,5,"MICS6"
"STP",2019,3,0.191635978139488,0.0963377702512058,"Location & Sex & Wealth","Urban","Male","1",15,15,"MICS6"
"STP",2019,3,0.304038557347497,0.598265752016335,"Location & Sex & Wealth","Urban","Male","2",13,13,"MICS6"
"STP",2019,3,0.317927594595613,0.0998231812302733,"Location & Sex & Wealth","Urban","Male","3",8,8,"MICS6"
"STP",2019,3,0.23753482228052,0.484139512412547,"Location & Sex & Wealth","Urban","Male","4",10,10,"MICS6"
"STP",2019,3,0.418587907381107,0.112693435046288,"Location & Sex & Wealth","Urban","Male","5",13,13,"MICS6"
"STP",2019,3,0.0538487395204067,0.0475257992558898,"Location & Sex & Wealth","Urban","Female","1",15,15,"MICS6"
"STP",2019,3,0.414626913976899,0.637208369233947,"Location & Sex & Wealth","Urban","Female","2",6,6,"MICS6"
"STP",2019,3,0.107578947680784,0.351694570647466,"Location & Sex & Wealth","Urban","Female","3",8,8,"MICS6"
"STP",2019,3,0.143483819577648,0.451932742933157,"Location & Sex & Wealth","Urban","Female","4",7,7,"MICS6"
"STP",2019,3,0.443759848115979,0.552722222086872,"Location & Sex & Wealth","Urban","Female","5",13,13,"MICS6"
"STP",2019,3,0.307384488149244,0.322719303676874,"Location & Sex & Wealth","Rural","Male","1",8,8,"MICS6"
"STP",2019,3,0.112164773109207,0.257467563189811,"Location & Sex & Wealth","Rural","Male","2",12,12,"MICS6"
"STP",2019,3,0.281707910587497,0,"Location & Sex & Wealth","Rural","Male","3",8,8,"MICS6"
"STP",2019,3,0.232894330551881,0.24470127325375,"Location & Sex & Wealth","Rural","Male","4",8,8,"MICS6"
"STP",2019,3,0.448015869899536,1,"Location & Sex & Wealth","Rural","Male","5",3,3,"MICS6"
"STP",2019,3,0.204591205920439,0,"Location & Sex & Wealth","Rural","Female","1",8,8,"MICS6"
"STP",2019,3,0,0,"Location & Sex & Wealth","Rural","Female","2",9,9,"MICS6"
"STP",2019,3,0.0424526162276495,0.148984957681218,"Location & Sex & Wealth","Rural","Female","3",16,16,"MICS6"
"STP",2019,3,0.388204460379814,0.292206225988147,"Location & Sex & Wealth","Rural","Female","4",17,17,"MICS6"
"STP",2019,3,0.360118401915195,0.435092756656822,"Location & Sex & Wealth","Rural","Female","5",5,5,"MICS6"
"STP",2019,6,0,0.410372300825526,"Location & Sex & Wealth","Urban","Male","1",9,9,"MICS6"
"STP",2019,6,0.702861591292131,0.702861591292131,"Location & Sex & Wealth","Urban","Male","2",4,4,"MICS6"
"STP",2019,6,0.834334339328592,0.817578072540185,"Location & Sex & Wealth","Urban","Male","3",9,9,"MICS6"
"STP",2019,6,0.434998608122213,0.904038347938343,"Location & Sex & Wealth","Urban","Male","4",8,8,"MICS6"
"STP",2019,6,0.425923637725633,0.741996411765175,"Location & Sex & Wealth","Urban","Male","5",15,15,"MICS6"
"STP",2019,6,0.540884454993633,0.742744511228665,"Location & Sex & Wealth","Urban","Female","1",12,12,"MICS6"
"STP",2019,6,0.253548969639561,0.351997274637642,"Location & Sex & Wealth","Urban","Female","2",16,16,"MICS6"
"STP",2019,6,0.544914675059795,0.712345995881356,"Location & Sex & Wealth","Urban","Female","3",9,9,"MICS6"
"STP",2019,6,0.714782779529167,0.459255439574565,"Location & Sex & Wealth","Urban","Female","4",11,11,"MICS6"
"STP",2019,6,0.727792371981052,0.836854607667817,"Location & Sex & Wealth","Urban","Female","5",22,22,"MICS6"
"STP",2019,6,0.575528189420393,0.575528189420393,"Location & Sex & Wealth","Rural","Male","1",10,10,"MICS6"
"STP",2019,6,0.903874156118554,0.734272988778529,"Location & Sex & Wealth","Rural","Male","2",9,9,"MICS6"
"STP",2019,6,0.757150409359402,0.886577747937129,"Location & Sex & Wealth","Rural","Male","3",15,15,"MICS6"
"STP",2019,6,0.576984111027666,0.230687851963112,"Location & Sex & Wealth","Rural","Male","4",7,7,"MICS6"
"STP",2019,6,0.616796335139986,0.948542079687069,"Location & Sex & Wealth","Rural","Male","5",7,7,"MICS6"
"STP",2019,6,0.161700535212578,0.107224261543513,"Location & Sex & Wealth","Rural","Female","1",12,12,"MICS6"
"STP",2019,6,0.308676233624677,0.483125406306054,"Location & Sex & Wealth","Rural","Female","2",9,9,"MICS6"
"STP",2019,6,0.573772083052037,0.610664444867106,"Location & Sex & Wealth","Rural","Female","3",10,10,"MICS6"
"STP",2019,6,0.655365090444244,0.846618533916669,"Location & Sex & Wealth","Rural","Female","4",8,8,"MICS6"
"STP",2019,6,0.611844894734475,0.937024383845309,"Location & Sex & Wealth","Rural","Female","5",7,7,"MICS6"
"SUR",2018,3,0.0361213350489034,0.243203150703539,"Location & Sex & Wealth","Urban","Male","1",8,8,"MICS6"
"SUR",2018,3,0.357023729233008,0.399979509822093,"Location & Sex & Wealth","Urban","Male","2",35,35,"MICS6"
"SUR",2018,3,0.0191034675945118,0.383511643730687,"Location & Sex & Wealth","Urban","Male","3",23,23,"MICS6"
"SUR",2018,3,0.455920707366219,0.452549026883197,"Location & Sex & Wealth","Urban","Male","4",30,30,"MICS6"
"SUR",2018,3,0.197160309846269,0.545482705110847,"Location & Sex & Wealth","Urban","Male","5",23,23,"MICS6"
"SUR",2018,3,0.431854606000654,0.266333756503832,"Location & Sex & Wealth","Urban","Female","1",7,7,"MICS6"
"SUR",2018,3,0.121861030894658,0.181959802951049,"Location & Sex & Wealth","Urban","Female","2",23,23,"MICS6"
"SUR",2018,3,0.156811929288518,0.412270098456424,"Location & Sex & Wealth","Urban","Female","3",29,29,"MICS6"
"SUR",2018,3,0.258197385381669,0.351719331727563,"Location & Sex & Wealth","Urban","Female","4",25,25,"MICS6"
"SUR",2018,3,0.418877392842632,0.559588404795754,"Location & Sex & Wealth","Urban","Female","5",24,24,"MICS6"
"SUR",2018,3,0.0159782280174456,0.0606667905825779,"Location & Sex & Wealth","Rural","Male","1",19,19,"MICS6"
"SUR",2018,3,0.23886056497852,0.12972793096578,"Location & Sex & Wealth","Rural","Male","2",8,8,"MICS6"
"SUR",2018,3,0,0.0377016904984094,"Location & Sex & Wealth","Rural","Male","3",10,10,"MICS6"
"SUR",2018,3,0.110307233835499,0.828991969542824,"Location & Sex & Wealth","Rural","Male","4",12,12,"MICS6"
"SUR",2018,3,0.0344607409144986,0.16957042587835,"Location & Sex & Wealth","Rural","Male","5",7,7,"MICS6"
"SUR",2018,3,0.0556640201223555,0.21785174075457,"Location & Sex & Wealth","Rural","Female","1",16,16,"MICS6"
"SUR",2018,3,0.228241523520714,0.471298345120416,"Location & Sex & Wealth","Rural","Female","2",24,24,"MICS6"
"SUR",2018,3,0.171942325893493,0.504396938219342,"Location & Sex & Wealth","Rural","Female","3",13,13,"MICS6"
"SUR",2018,3,0.696622199544688,0.134665970991423,"Location & Sex & Wealth","Rural","Female","4",6,6,"MICS6"
"SUR",2018,3,0.127894337521264,0.636023798017463,"Location & Sex & Wealth","Rural","Female","5",9,9,"MICS6"
"SUR",2018,6,0,0.336153628935359,"Location & Sex & Wealth","Urban","Male","1",9,9,"MICS6"
"SUR",2018,6,0.196829262350151,0.928153701786235,"Location & Sex & Wealth","Urban","Male","2",27,27,"MICS6"
"SUR",2018,6,0.33076642283088,0.854149224101041,"Location & Sex & Wealth","Urban","Male","3",18,18,"MICS6"
"SUR",2018,6,0.614513887256286,0.748234165395994,"Location & Sex & Wealth","Urban","Male","4",19,19,"MICS6"
"SUR",2018,6,0.721838348839004,0.602837537724133,"Location & Sex & Wealth","Urban","Male","5",15,15,"MICS6"
"SUR",2018,6,0,0.629869529328809,"Location & Sex & Wealth","Urban","Female","1",7,7,"MICS6"
"SUR",2018,6,0.525057553101411,0.839802982757234,"Location & Sex & Wealth","Urban","Female","2",22,22,"MICS6"
"SUR",2018,6,0.296687809865235,0.707826198901522,"Location & Sex & Wealth","Urban","Female","3",33,33,"MICS6"
"SUR",2018,6,0.472752269223102,0.776465825522145,"Location & Sex & Wealth","Urban","Female","4",19,19,"MICS6"
"SUR",2018,6,0.67465941970119,0.436644710398739,"Location & Sex & Wealth","Urban","Female","5",23,23,"MICS6"
"SUR",2018,6,0.369733922622921,0.311690173134169,"Location & Sex & Wealth","Rural","Male","1",16,16,"MICS6"
"SUR",2018,6,0.309435003142817,0.519517557056509,"Location & Sex & Wealth","Rural","Male","2",22,22,"MICS6"
"SUR",2018,6,0.200916575999538,0.628080635081519,"Location & Sex & Wealth","Rural","Male","3",12,12,"MICS6"
"SUR",2018,6,0.762056437298852,0.935828608763275,"Location & Sex & Wealth","Rural","Male","4",9,9,"MICS6"
"SUR",2018,6,0.135803294201269,0.898165031703842,"Location & Sex & Wealth","Rural","Male","5",7,7,"MICS6"
"SUR",2018,6,0.141208544983313,0.868667847645749,"Location & Sex & Wealth","Rural","Female","1",20,20,"MICS6"
"SUR",2018,6,0.568826868975055,0.34819351108086,"Location & Sex & Wealth","Rural","Female","2",14,14,"MICS6"
"SUR",2018,6,0.42275484615848,0.431444904332267,"Location & Sex & Wealth","Rural","Female","3",18,18,"MICS6"
"SUR",2018,6,0.811956481503808,0.93437257876928,"Location & Sex & Wealth","Rural","Female","4",13,13,"MICS6"
"SUR",2018,6,1,0,"Location & Sex & Wealth","Rural","Female","5",3,3,"MICS6"
"TCD",2019,3,0,0.00894667125240431,"Location & Sex & Wealth","Urban","Male","1",18,18,"MICS6"
"TCD",2019,3,0.681135099878662,0.681135099878662,"Location & Sex & Wealth","Urban","Male","2",2,2,"MICS6"
"TCD",2019,3,0.616136003977824,0.0905933062804501,"Location & Sex & Wealth","Urban","Male","3",7,7,"MICS6"
"TCD",2019,3,0,0,"Location & Sex & Wealth","Urban","Male","4",6,6,"MICS6"
"TCD",2019,3,0.151619955279063,0.106192204131257,"Location & Sex & Wealth","Urban","Male","5",84,84,"MICS6"
"TCD",2019,3,0.0505696779637996,0.0505696779637996,"Location & Sex & Wealth","Urban","Female","1",10,10,"MICS6"
"TCD",2019,3,0,0,"Location & Sex & Wealth","Urban","Female","2",5,5,"MICS6"
"TCD",2019,3,0,0,"Location & Sex & Wealth","Urban","Female","3",7,7,"MICS6"
"TCD",2019,3,0.0536755291207148,0.0349553882605165,"Location & Sex & Wealth","Urban","Female","4",15,15,"MICS6"
"TCD",2019,3,0.130345569801146,0.0498783886387596,"Location & Sex & Wealth","Urban","Female","5",100,100,"MICS6"
"TCD",2019,3,0.039957843609821,0.000864859581053197,"Location & Sex & Wealth","Rural","Male","1",56,56,"MICS6"
"TCD",2019,3,0.0595801695545796,0,"Location & Sex & Wealth","Rural","Male","2",76,76,"MICS6"
"TCD",2019,3,0.0647641984416652,0.00584592112001873,"Location & Sex & Wealth","Rural","Male","3",68,68,"MICS6"
"TCD",2019,3,0.103480586000155,0.0924580670860549,"Location & Sex & Wealth","Rural","Male","4",86,86,"MICS6"
"TCD",2019,3,0.279299043695115,0.131926037151977,"Location & Sex & Wealth","Rural","Male","5",30,30,"MICS6"
"TCD",2019,3,0.0140295334000977,0,"Location & Sex & Wealth","Rural","Female","1",50,50,"MICS6"
"TCD",2019,3,0.00309063279063743,0.00309248085375478,"Location & Sex & Wealth","Rural","Female","2",66,66,"MICS6"
"TCD",2019,3,0.119545422744029,0.000501489470133419,"Location & Sex & Wealth","Rural","Female","3",72,72,"MICS6"
"TCD",2019,3,0.068406464841589,0.0226636622451243,"Location & Sex & Wealth","Rural","Female","4",81,81,"MICS6"
"TCD",2019,3,0.00126380438868125,0.0018583489408577,"Location & Sex & Wealth","Rural","Female","5",28,28,"MICS6"
"TCD",2019,6,1,1,"Location & Sex & Wealth","Urban","Male","1",3,3,"MICS6"
"TCD",2019,6,,,"Location & Sex & Wealth","Urban","Male","2",1,1,"MICS6"
"TCD",2019,6,0,0,"Location & Sex & Wealth","Urban","Male","3",4,4,"MICS6"
"TCD",2019,6,0.150176383529783,0.0898451395574955,"Location & Sex & Wealth","Urban","Male","4",14,14,"MICS6"
"TCD",2019,6,0.539069190042195,0.498779999506929,"Location & Sex & Wealth","Urban","Male","5",59,59,"MICS6"
"TCD",2019,6,0.00473528622662818,0.00473528622662818,"Location & Sex & Wealth","Urban","Female","1",6,6,"MICS6"
"TCD",2019,6,0,0,"Location & Sex & Wealth","Urban","Female","2",2,2,"MICS6"
"TCD",2019,6,0.353014183409503,0.566235004432516,"Location & Sex & Wealth","Urban","Female","4",11,11,"MICS6"
"TCD",2019,6,0.505366416524449,0.337022047278576,"Location & Sex & Wealth","Urban","Female","5",60,60,"MICS6"
"TCD",2019,6,0.0871882844952111,0,"Location & Sex & Wealth","Rural","Male","1",19,19,"MICS6"
"TCD",2019,6,0.357051034500585,0.153127142069994,"Location & Sex & Wealth","Rural","Male","2",24,24,"MICS6"
"TCD",2019,6,0.367664083328664,0.478211384019916,"Location & Sex & Wealth","Rural","Male","3",33,33,"MICS6"
"TCD",2019,6,0.515735653294246,0.251596764844503,"Location & Sex & Wealth","Rural","Male","4",41,41,"MICS6"
"TCD",2019,6,0.467066022161436,0.0877995926188267,"Location & Sex & Wealth","Rural","Male","5",20,20,"MICS6"
"TCD",2019,6,0.539420663195974,0.232131298178437,"Location & Sex & Wealth","Rural","Female","1",11,11,"MICS6"
"TCD",2019,6,0.208542314308984,0,"Location & Sex & Wealth","Rural","Female","2",23,23,"MICS6"
"TCD",2019,6,0.152180420716836,0.128099425158393,"Location & Sex & Wealth","Rural","Female","3",21,21,"MICS6"
"TCD",2019,6,0.500392429076228,0.449420895026246,"Location & Sex & Wealth","Rural","Female","4",22,22,"MICS6"
"TCD",2019,6,0.1146601007633,0.0596181856045537,"Location & Sex & Wealth","Rural","Female","5",15,15,"MICS6"
"TGO",2017,3,0,0.0389777724379303,"Location & Sex & Wealth","Urban","Male","3",17,17,"MICS6"
"TGO",2017,3,0.0155448624715798,0.0893472538944375,"Location & Sex & Wealth","Urban","Male","4",30,30,"MICS6"
"TGO",2017,3,0.0905504056974159,0.195763129337478,"Location & Sex & Wealth","Urban","Male","5",35,35,"MICS6"
"TGO",2017,3,0,0,"Location & Sex & Wealth","Urban","Female","2",1,1,"MICS6"
"TGO",2017,3,0.145066792671562,0.0147204326941512,"Location & Sex & Wealth","Urban","Female","3",17,17,"MICS6"
"TGO",2017,3,0.136492077579928,0.0877499545879963,"Location & Sex & Wealth","Urban","Female","4",31,31,"MICS6"
"TGO",2017,3,0.062963657519723,0.296668110692445,"Location & Sex & Wealth","Urban","Female","5",30,30,"MICS6"
"TGO",2017,3,0.0473322829155477,0.00809261947153452,"Location & Sex & Wealth","Rural","Male","1",57,57,"MICS6"
"TGO",2017,3,0,0,"Location & Sex & Wealth","Rural","Male","2",66,66,"MICS6"
"TGO",2017,3,0,0.011725699101797,"Location & Sex & Wealth","Rural","Male","3",36,36,"MICS6"
"TGO",2017,3,0.282226483998135,0,"Location & Sex & Wealth","Rural","Male","4",15,15,"MICS6"
"TGO",2017,3,0.0780037378565512,0.332719407288911,"Location & Sex & Wealth","Rural","Male","5",6,6,"MICS6"
"TGO",2017,3,0,0.0171609722953274,"Location & Sex & Wealth","Rural","Female","1",50,50,"MICS6"
"TGO",2017,3,0,0,"Location & Sex & Wealth","Rural","Female","2",49,49,"MICS6"
"TGO",2017,3,0.0641313378105517,0.050241402600436,"Location & Sex & Wealth","Rural","Female","3",53,53,"MICS6"
"TGO",2017,3,0,0,"Location & Sex & Wealth","Rural","Female","4",10,10,"MICS6"
"TGO",2017,3,0,0,"Location & Sex & Wealth","Rural","Female","5",5,5,"MICS6"
"TGO",2017,6,0,0.299741537252257,"Location & Sex & Wealth","Urban","Male","3",8,8,"MICS6"
"TGO",2017,6,0.147594322535224,0.442663057647518,"Location & Sex & Wealth","Urban","Male","4",33,33,"MICS6"
"TGO",2017,6,0.346589497486238,0.682163673855342,"Location & Sex & Wealth","Urban","Male","5",31,31,"MICS6"
"TGO",2017,6,0,0,"Location & Sex & Wealth","Urban","Female","2",1,1,"MICS6"
"TGO",2017,6,0.173431386883002,0,"Location & Sex & Wealth","Urban","Female","3",8,8,"MICS6"
"TGO",2017,6,0.135165776249017,0.377496308291572,"Location & Sex & Wealth","Urban","Female","4",34,34,"MICS6"
"TGO",2017,6,0.0642509298104614,0.311763197126091,"Location & Sex & Wealth","Urban","Female","5",25,25,"MICS6"
"TGO",2017,6,0.0263630625455505,0.164037784956013,"Location & Sex & Wealth","Rural","Male","1",48,48,"MICS6"
"TGO",2017,6,0.188510992013832,0.194005389087371,"Location & Sex & Wealth","Rural","Male","2",40,40,"MICS6"
"TGO",2017,6,0.173270478320572,0.347453279355113,"Location & Sex & Wealth","Rural","Male","3",39,39,"MICS6"
"TGO",2017,6,0.0951759023945979,0.331668308537967,"Location & Sex & Wealth","Rural","Male","4",10,10,"MICS6"
"TGO",2017,6,0.53488687936943,0.814811569083684,"Location & Sex & Wealth","Rural","Male","5",8,8,"MICS6"
"TGO",2017,6,0.0917296846560828,0.189224811511896,"Location & Sex & Wealth","Rural","Female","1",46,46,"MICS6"
"TGO",2017,6,0.0691785296006148,0.10885277682729,"Location & Sex & Wealth","Rural","Female","2",48,48,"MICS6"
"TGO",2017,6,0.142940165109797,0.150581132282416,"Location & Sex & Wealth","Rural","Female","3",41,41,"MICS6"
"TGO",2017,6,0.0767127344188277,0.624069753869727,"Location & Sex & Wealth","Rural","Female","4",12,12,"MICS6"
"TGO",2017,6,0,0.314159553440818,"Location & Sex & Wealth","Rural","Female","5",6,6,"MICS6"
"THA",2019,3,0.664356631361664,0.352748281754485,"Location & Sex & Wealth","Urban","Male","1",41,41,"MICS6"
"THA",2019,3,0.650925365170628,0.758000846425295,"Location & Sex & Wealth","Urban","Male","2",39,39,"MICS6"
"THA",2019,3,0.708728167690805,0.661503003240555,"Location & Sex & Wealth","Urban","Male","3",47,47,"MICS6"
"THA",2019,3,0.653934528315203,0.685420122936,"Location & Sex & Wealth","Urban","Male","4",46,46,"MICS6"
"THA",2019,3,0.448807495104098,0.487662381875149,"Location & Sex & Wealth","Urban","Male","5",38,38,"MICS6"
"THA",2019,3,0.706748321758476,0.739163260050923,"Location & Sex & Wealth","Urban","Female","1",36,36,"MICS6"
"THA",2019,3,0.672095684233348,0.472850762198308,"Location & Sex & Wealth","Urban","Female","2",38,38,"MICS6"
"THA",2019,3,0.764752576494284,0.577741757786733,"Location & Sex & Wealth","Urban","Female","3",47,47,"MICS6"
"THA",2019,3,0.849137022435072,0.84342508977007,"Location & Sex & Wealth","Urban","Female","4",37,37,"MICS6"
"THA",2019,3,0.534620377886801,0.614299702643882,"Location & Sex & Wealth","Urban","Female","5",51,51,"MICS6"
"THA",2019,3,0.353415061489907,0.497562526258897,"Location & Sex & Wealth","Rural","Male","1",120,120,"MICS6"
"THA",2019,3,0.392174256951387,0.541378871008647,"Location & Sex & Wealth","Rural","Male","2",107,107,"MICS6"
"THA",2019,3,0.42272152909692,0.555378730990261,"Location & Sex & Wealth","Rural","Male","3",95,95,"MICS6"
"THA",2019,3,0.673314579535129,0.826129121558196,"Location & Sex & Wealth","Rural","Male","4",76,76,"MICS6"
"THA",2019,3,0.870158899016555,0.847160524724689,"Location & Sex & Wealth","Rural","Male","5",34,34,"MICS6"
"THA",2019,3,0.65517547661137,0.572065274534152,"Location & Sex & Wealth","Rural","Female","1",106,106,"MICS6"
"THA",2019,3,0.649971508995152,0.743746659729221,"Location & Sex & Wealth","Rural","Female","2",115,115,"MICS6"
"THA",2019,3,0.589826477907397,0.777590939970488,"Location & Sex & Wealth","Rural","Female","3",88,88,"MICS6"
"THA",2019,3,0.62335042509989,0.794421796584467,"Location & Sex & Wealth","Rural","Female","4",44,44,"MICS6"
"THA",2019,3,0.830496094400065,0.686544036031165,"Location & Sex & Wealth","Rural","Female","5",23,23,"MICS6"
"THA",2019,6,0.620723235404155,0.583239414641422,"Location & Sex & Wealth","Urban","Male","1",47,47,"MICS6"
"THA",2019,6,0.848372752627941,0.819538481377333,"Location & Sex & Wealth","Urban","Male","2",44,44,"MICS6"
"THA",2019,6,0.771641783615221,0.870256243999549,"Location & Sex & Wealth","Urban","Male","3",40,40,"MICS6"
"THA",2019,6,0.613757189493235,0.787870219652442,"Location & Sex & Wealth","Urban","Male","4",37,37,"MICS6"
"THA",2019,6,0.931938098141517,0.887164102103283,"Location & Sex & Wealth","Urban","Male","5",53,53,"MICS6"
"THA",2019,6,0.677955191842688,0.948312192068962,"Location & Sex & Wealth","Urban","Female","1",32,32,"MICS6"
"THA",2019,6,0.823283721160157,0.818435083052313,"Location & Sex & Wealth","Urban","Female","2",40,40,"MICS6"
"THA",2019,6,0.892803123092151,0.830776812700165,"Location & Sex & Wealth","Urban","Female","3",39,39,"MICS6"
"THA",2019,6,0.852572078572021,0.953476727558345,"Location & Sex & Wealth","Urban","Female","4",37,37,"MICS6"
"THA",2019,6,0.640603340384594,0.649545213053563,"Location & Sex & Wealth","Urban","Female","5",38,38,"MICS6"
"THA",2019,6,0.653351810112762,0.609867911764054,"Location & Sex & Wealth","Rural","Male","1",122,122,"MICS6"
"THA",2019,6,0.512029905085573,0.632020181622433,"Location & Sex & Wealth","Rural","Male","2",120,120,"MICS6"
"THA",2019,6,0.769072191481352,0.888835223540543,"Location & Sex & Wealth","Rural","Male","3",102,102,"MICS6"
"THA",2019,6,0.780982798161238,0.776631114209913,"Location & Sex & Wealth","Rural","Male","4",56,56,"MICS6"
"THA",2019,6,0.90196652990823,0.757697796805131,"Location & Sex & Wealth","Rural","Male","5",28,28,"MICS6"
"THA",2019,6,0.719093650911446,0.83359213469599,"Location & Sex & Wealth","Rural","Female","1",125,125,"MICS6"
