"iso_code3","year","grade","level","survey","category","Language","Location","Sex","Wealth","rlevel2_m","rlevel3_m","rlevel4_m","rlevel2_se","rlevel3_se","rlevel4_se","rlevel2_no","rlevel3_no","rlevel4_no"
"BHR",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.4514,0.2789,0.1444,0.0971,0.1044,0.0854,17,12,5
"BHR",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,5,0.7982,0.5277,0.1732,0.0961,0.1325,0.1266,24,16,5
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.4566,0.2235,0.0505,0.0336,0.0273,0.0105,398,207,54
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.6096,0.3266,0.0827,0.0216,0.0256,0.0146,505,280,77
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.6639,0.3768,0.0992,0.0332,0.0356,0.0198,353,217,67
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.8424,0.6001,0.2233,0.0167,0.0231,0.0237,720,513,190
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9169,0.7637,0.4348,0.0179,0.0316,0.0436,636,534,295
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.4315,0.1641,0.0475,0.1817,0.0825,0.0454,28,10,2
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.3499,0.0591,0,0.201,0.0585,0,8,2,0
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.7279,0.3226,0.1729,0.3208,0.1915,0.2437,6,1,0
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,0.9699,0.7399,0.1841,0.0643,0.2594,0.1271,13,8,1
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,0.6144,0.1995,0.028,0.3452,0.2898,0.046,4,2,1
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.142,0,0,0.1015,0,0,4,0,0
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.2985,0.1063,0.0079,0.1407,0.0838,0.0259,6,3,0
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.1536,0.092,0,0.1109,0.0971,0,3,2,0
"BRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,5,0.4933,0.0051,0.003,0.2885,0.0058,0.0054,4,1,1
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.8386,0.4972,0.1341,0.0147,0.0265,0.0133,679,409,109
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9274,0.6557,0.2296,0.0121,0.021,0.0187,850,620,216
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9558,0.7645,0.3548,0.0089,0.0261,0.0295,914,755,366
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9716,0.8329,0.4717,0.0087,0.018,0.023,738,631,363
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9882,0.9185,0.6244,0.0049,0.0144,0.0263,564,524,360
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.72,0.2741,0.0446,0.0678,0.0737,0.0317,41,19,1
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.7767,0.3983,0.0895,0.0785,0.1149,0.0567,33,13,5
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,3,0.8905,0.5306,0.1588,0.0625,0.1202,0.0683,30,18,6
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.9243,0.7866,0.4182,0.073,0.126,0.1631,16,14,7
"CYP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,5,0.9332,0.8764,0.467,0.0656,0.0953,0.1741,15,14,8
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.9166,0.6651,0.2629,0.0128,0.0248,0.0207,909,662,264
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9652,0.8048,0.4186,0.011,0.0201,0.017,1303,1095,561
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9876,0.8967,0.6015,0.0046,0.0112,0.0232,953,870,571
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9908,0.9253,0.6385,0.007,0.0118,0.0193,893,840,574
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9957,0.956,0.722,0.003,0.0094,0.0286,737,703,526
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.925,0.6878,0.2493,0.0358,0.0534,0.0491,119,93,33
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.971,0.8429,0.4459,0.0151,0.051,0.0542,175,157,82
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.9744,0.8954,0.5708,0.0277,0.0407,0.0648,117,107,71
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,1,0.9475,0.6464,0,0.0507,0.0673,93,90,64
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,1,0.9733,0.818,0,0.028,0.0686,68,67,57
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.912,0.7647,0.1235,0.0904,0.1205,0.0876,16,13,3
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,1,0.855,0.5161,0,0.1357,0.2156,10,8,5
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,3,0.8715,0.6931,0.3898,0.1467,0.1975,0.1829,9,6,4
"CZE",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.9693,0.761,0.4881,0.0997,0.2163,0.197,9,9,7
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.8998,0.6011,0.2168,0.0249,0.0385,0.0375,315,228,89
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9603,0.7918,0.3959,0.0124,0.0308,0.0271,461,383,196
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9669,0.8457,0.508,0.0127,0.0222,0.0395,301,265,169
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9749,0.9243,0.6345,0.0164,0.0246,0.0354,314,304,211
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9937,0.9384,0.7318,0.0071,0.0183,0.029,370,351,276
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.9465,0.6934,0.2318,0.0469,0.1029,0.1312,26,19,7
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.8787,0.7637,0.4225,0.0673,0.0697,0.0836,44,36,23
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.9747,0.8762,0.5366,0.0498,0.0718,0.1182,31,25,18
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,0.9817,0.8395,0.3804,0.0378,0.0899,0.1047,27,24,13
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,1,0.9756,0.7487,0,0.0367,0.0896,23,22,18
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.8833,0.6504,0.1549,0.0969,0.1338,0.1559,12,9,1
"DEU",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.8421,0.7127,0.3511,0.168,0.2012,0.1711,7,7,2
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.9138,0.6617,0.2554,0.0126,0.0202,0.0202,725,523,197
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9502,0.7799,0.417,0.0129,0.0223,0.0263,823,674,382
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9826,0.8759,0.5721,0.0088,0.0141,0.0212,918,817,548
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9841,0.9109,0.6085,0.0069,0.0133,0.0261,887,834,571
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9971,0.9591,0.7261,0.0033,0.0119,0.0315,428,413,320
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.9408,0.7465,0.3385,0.0513,0.0901,0.061,38,29,13
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.9491,0.8545,0.5187,0.0384,0.0538,0.0501,42,38,22
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.986,0.8674,0.5584,0.0212,0.078,0.1051,29,25,18
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,1,0.9116,0.571,0,0.0571,0.1194,26,24,15
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,1,0.9647,0.7662,0,0.0561,0.1865,15,14,12
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.8127,0.5487,0.0703,0.1972,0.1984,0.0849,8,5,1
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.821,0.657,0.171,0.2008,0.2041,0.1527,10,6,3
"DNK",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,3,0.9178,0.7906,0.3166,0.1235,0.1653,0.166,9,8,3
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.3913,0.1672,0.0433,0.036,0.0242,0.0114,628,276,67
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.4557,0.2042,0.0471,0.0367,0.025,0.0148,273,129,27
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.4251,0.1769,0.0481,0.0307,0.0235,0.0125,494,215,64
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.5315,0.2514,0.0616,0.0255,0.0208,0.0151,538,260,68
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.611,0.2846,0.0861,0.0301,0.0222,0.0159,651,303,100
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.346,0.1703,0.0389,0.115,0.0724,0.0262,46,27,8
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.4622,0.1963,0.0602,0.1421,0.1198,0.048,22,7,2
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.4947,0.3122,0.0818,0.1531,0.1397,0.07,23,18,2
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,0.5622,0.3036,0.1008,0.1609,0.1477,0.1069,15,10,3
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,0.8177,0.4032,0.1217,0.1276,0.1687,0.0868,13,7,3
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.4671,0.2056,0.0373,0.1142,0.0836,0.021,72,34,9
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.3721,0.189,0.0266,0.0961,0.069,0.0258,23,11,1
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,3,0.4711,0.1827,0.0369,0.0715,0.0632,0.0259,41,19,5
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.4942,0.2465,0.0493,0.0777,0.0641,0.0289,32,17,4
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,5,0.4205,0.1781,0.0189,0.1013,0.0735,0.0276,29,14,4
"EGY",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Rural",,1,0.1709,0.0046,0,0.1668,0.0158,0,1,0,0
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.9297,0.6356,0.211,0.0157,0.0259,0.0223,1612,1145,411
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9515,0.7188,0.2784,0.013,0.0202,0.0248,1092,849,362
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9613,0.781,0.3648,0.0077,0.022,0.0195,1660,1422,707
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9801,0.8597,0.4508,0.008,0.0181,0.0255,1329,1189,655
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9876,0.913,0.5947,0.0052,0.0132,0.0234,1390,1310,884
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.8508,0.455,0.0869,0.0378,0.0492,0.0355,180,95,16
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.8849,0.536,0.1316,0.0477,0.0614,0.0479,100,55,15
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,3,0.9377,0.6762,0.2467,0.0307,0.0498,0.0496,114,78,25
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.9539,0.7843,0.2527,0.0308,0.053,0.092,73,61,21
"ESP",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,5,0.9678,0.845,0.3768,0.0325,0.0668,0.0996,63,56,31
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.9332,0.7375,0.3702,0.0149,0.0212,0.0203,1259,968,474
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9825,0.885,0.5507,0.0055,0.0152,0.0203,961,866,544
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9852,0.9043,0.6097,0.0056,0.013,0.0211,1368,1245,855
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9889,0.9268,0.6953,0.0049,0.015,0.0361,565,526,401
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9906,0.9481,0.7649,0.0049,0.0088,0.0206,1007,959,757
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.9752,0.8107,0.4018,0.0153,0.043,0.0558,293,240,123
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.9857,0.847,0.4746,0.0143,0.0365,0.0472,212,179,99
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.9616,0.8829,0.5348,0.018,0.0369,0.0606,230,210,127
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,0.9906,0.8312,0.4773,0.0099,0.0789,0.0973,103,92,66
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,0.9929,0.9257,0.709,0.0117,0.0429,0.0764,123,119,89
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.8257,0.4886,0.1568,0.0759,0.0806,0.0686,41,24,10
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.9186,0.6408,0.2206,0.0699,0.123,0.0967,19,15,6
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,3,0.9315,0.7542,0.3676,0.0666,0.1297,0.1543,18,16,9
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,1,0.8114,0.1982,0,0.2847,0.2549,7,6,2
"FIN",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,5,0.9611,0.8341,0.4179,0.084,0.1382,0.1491,11,10,5
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.8809,0.5302,0.1257,0.0165,0.0276,0.0179,868,545,125
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9446,0.7078,0.2166,0.0122,0.0254,0.0211,654,493,158
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9716,0.7898,0.3178,0.0091,0.0209,0.0225,678,561,231
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9868,0.8956,0.5086,0.0045,0.0121,0.0248,1059,953,541
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9941,0.9371,0.6546,0.0036,0.0147,0.0308,640,605,421
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.9024,0.5663,0.1672,0.0473,0.0815,0.05,89,59,15
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.9407,0.6703,0.2418,0.0347,0.0848,0.086,64,43,12
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.9908,0.7676,0.2908,0.013,0.0603,0.0737,74,58,24
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,0.991,0.8339,0.4567,0.0091,0.0434,0.0622,109,92,53
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,1,0.9674,0.5565,0,0.0375,0.0977,36,34,19
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.8163,0.5237,0.0907,0.0946,0.1113,0.0965,16,10,2
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.9803,0.738,0.02,0.0692,0.2583,0.0705,6,2,0
"FRA",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,1,0.7844,0.3846,0,0.2034,0.3099,6,5,2
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.7846,0.4508,0.1296,0.0224,0.0276,0.0207,689,386,119
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.892,0.586,0.2097,0.0147,0.0282,0.0174,809,561,197
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9152,0.6734,0.2953,0.0118,0.0238,0.0212,860,642,285
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9423,0.7335,0.3195,0.0099,0.0206,0.0271,849,671,302
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9511,0.7879,0.4244,0.0115,0.0194,0.0237,891,739,395
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.8085,0.563,0.161,0.0669,0.0889,0.0582,50,40,10
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.8953,0.5054,0.2507,0.1186,0.1723,0.1283,27,16,11
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.8614,0.6987,0.3797,0.0928,0.1316,0.1386,18,15,8
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,0.8647,0.6646,0.3022,0.1133,0.1627,0.1334,11,8,3
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,1,0.8975,0.3163,0,0.1792,0.2047,7,7,3
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.8461,0.6268,0.2862,0.1215,0.1746,0.2456,28,21,10
"GEO",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.7719,0.5025,0,0.1637,0.269,0,3,2,0
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.968,0.8769,0.5539,0.0082,0.0171,0.0247,760,698,446
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9883,0.9295,0.6643,0.0054,0.0122,0.0305,789,742,532
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9924,0.9482,0.7401,0.0043,0.0127,0.0285,562,540,430
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9953,0.9557,0.7524,0.0039,0.0139,0.0245,642,612,497
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9982,0.978,0.8295,0.0029,0.0074,0.0263,681,669,572
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.9449,0.8456,0.4246,0.0377,0.0712,0.1032,45,43,19
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.9718,0.8409,0.4885,0.0229,0.0765,0.0831,48,45,24
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,3,0.9988,0.8936,0.7629,0.0042,0.0575,0.0829,29,26,21
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,4,0.967,0.8882,0.6865,0.0405,0.0699,0.112,29,27,22
"HKG",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,5,0.9519,0.8923,0.7675,0.0359,0.0484,0.0823,50,46,38
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.9648,0.7806,0.356,0.0105,0.0211,0.0271,783,629,308
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9777,0.87,0.5052,0.01,0.0199,0.0358,645,580,325
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9914,0.9192,0.6407,0.0041,0.0151,0.0259,959,888,623
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9959,0.9749,0.731,0.0041,0.0092,0.0348,376,368,279
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9971,0.9663,0.7801,0.0025,0.0095,0.0214,668,653,524
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,1,0.7611,0.2667,0,0.1699,0.1836,10,8,2
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,1,0.9194,0.4528,0,0.1714,0.1415,6,5,2
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.8586,0.5565,0,0.2227,0.2989,0,5,4,0
"HRV",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,2,0.9018,0.6373,0.3268,0.1733,0.1547,0.2367,5,4,3
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.839,0.5655,0.2384,0.0297,0.03,0.0244,769,547,234
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9767,0.8372,0.5021,0.0076,0.0225,0.0216,726,643,379
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9875,0.9207,0.6306,0.0057,0.0153,0.0251,581,546,384
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9948,0.9236,0.661,0.0041,0.0141,0.041,629,590,441
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.9957,0.9675,0.7981,0.0034,0.0095,0.0217,719,700,581
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.9172,0.5797,0.0947,0.0815,0.3055,0.1699,16,9,0
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,0.9147,0.6806,0.2318,0.0672,0.3047,0.3353,5,3,1
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,1,0.8635,0.6294,0,0.1236,0.3249,6,4,3
"HUN",2021,4,"Primary","PIRLS","Language & Location & Wealth","No","Urban",,1,0.3357,0.1711,0.0776,0.2491,0.1731,0.1127,3,1,1
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,1,0.9566,0.8185,0.4509,0.0142,0.0222,0.0256,878,758,429
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,2,0.9906,0.9284,0.6322,0.0047,0.0151,0.0258,628,582,404
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,3,0.9888,0.9507,0.7204,0.0057,0.0103,0.0247,726,703,547
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,4,0.9972,0.9762,0.8082,0.0023,0.0063,0.0222,727,710,598
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Urban",,5,0.997,0.9843,0.9017,0.0021,0.0056,0.0139,705,695,635
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,1,0.968,0.8455,0.5187,0.0214,0.0505,0.0879,76,65,38
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,2,1,0.9622,0.7505,0,0.0292,0.0582,73,69,53
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,3,0.9875,0.9428,0.7765,0.0143,0.0268,0.0527,105,100,84
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,4,0.9947,0.977,0.7985,0.0083,0.0184,0.0501,97,93,77
"IRL",2021,4,"Primary","PIRLS","Language & Location & Wealth","Yes","Rural",,5,1,0.949,0.8577,0,0.0399,0.0463,83,79,73
