iso_code3,country,survey,year,category,sex,location,wealth,region,comp_lowsec_2024,comp_upsec_2024,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,comp_lowsec_2024_no,comp_upsec_2024_no,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,preschool_1ybefore_no,preschool_1ybefore,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs,flag_wide_lowsec,flag_wide_upsec,flag_LFS_country
BGR,Bulgaria,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 4,,,,,,,,,,2,2,0,1,2,4,4,6,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Location & Wealth,,Thinly populated area,Quintile 5,,,,,,,,,,2,2,0,0,2,2,2,2,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Location & Wealth,,Thinly populated area,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Region,,,,Bulgaria,89.72506,75.916031,,86.248428,77.002281,97.280891,88.517586,74.4823,765,765,0,473,448,1341,1341,1507,113,73.849525,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Region,,,,Severna I Iztochna Bulgaria,93.355743,81.477646,,90.255341,81.063499,98.794029,92.383766,75.768402,451,451,0,300,260,797,797,806,49,81.585266,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Region,,,,Severna I Iztochna Bulgaria,90.679565,75.174431,,90.771103,75.054703,97.271683,90.94165,74.527718,254,254,0,161,169,444,444,513,50,80.585571,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Region,,,,Severna I Iztochna Bulgaria,93.731514,77.166191,,93.109947,81.762901,97.654816,93.682106,75.11628,336,336,0,228,205,614,614,683,77,84.065392,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Region,,,,Severna I Iztochna Bulgaria,93.046463,82.336464,,96.583992,82.54599,97.567169,94.067719,81.435745,311,311,0,191,176,522,522,645,49,95.802841,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Region,,,,Severna I Iztochna Bulgaria,94.265121,83.238754,,91.774979,83.897293,97.659683,93.229195,79.457321,557,557,0,312,347,915,915,975,56,64.508018,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Region,,,,Yugozapadna I Yuzhna Tsentralna Bu,93.123558,85.370247,,92.891685,86.959305,99.615074,92.780899,84.993851,303,303,0,153,181,472,472,626,35,92.39476,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Region,,,,Yugozapadna I Yuzhna Tsentralna Bu,94.938705,84.071915,,91.735779,85.2509,99.075104,94.097054,83.436188,452,452,0,263,280,760,760,866,47,82.337196,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Region,,,,Yugozapadna I Yuzhna Tsentralna Bu,94.452545,84.682526,,91.70018,88.658623,99.172295,92.868179,81.430939,340,340,0,208,183,604,604,771,74,82.993904,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Region,,,,Yugozapadna I Yuzhna Tsentralna Bu,94.136093,84.075211,,92.022911,83.002808,99.083801,92.948959,82.529282,500,500,0,280,313,821,821,982,43,70.251396,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Region,,,,Yugozapadna I Yuzhna Tsentralna Bu,91.604752,80.744263,,97.467056,81.893532,99.26223,93.495682,80.048195,289,289,0,130,186,463,463,589,56,89.362488,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex,Female,,,,92.893288,81.319695,,90.58239,81.796112,98.279892,92.181557,79.392303,421,421,0,255,247,716,716,775,49,85.029366,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex,Female,,,,94.058662,80.277504,,91.981903,85.362183,98.466202,93.090004,76.988831,321,321,0,198,182,570,570,680,61,78.985283,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex,Female,,,,94.287811,83.852303,,88.269463,82.792686,97.11483,91.729332,81.985107,479,479,0,296,298,819,819,898,41,65.97377,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex,Female,,,,88.686928,76.924667,,84.683105,77.361458,96.772469,87.390343,75.10614,363,363,0,256,219,672,672,714,60,73.099693,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex,Female,,,,92.307724,83.49131,,96.336098,85.207191,98.609489,93.81031,83.761765,295,295,0,155,174,467,467,590,41,96.363037,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex,Female,,,,90.89122,77.953133,,92.81781,78.154335,98.183617,92.001152,75.742081,266,266,0,136,171,441,441,516,42,90.391609,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex,Male,,,,94.151131,81.816772,,92.772713,84.821266,98.423119,93.416611,80.013023,355,355,0,238,206,648,648,774,90,86.985123,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex,Male,,,,95.297165,84.102448,,91.265732,84.459343,99.528465,94.159615,79.95665,482,482,0,308,293,841,841,897,47,78.730919,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Sex,Male,,,,94.129982,83.410873,,95.189865,84.131828,99.426315,94.362747,80.021179,578,578,0,296,362,917,917,1059,58,67.483215,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex,Male,,,,91.464905,78.445839,,94.428665,79.151138,98.423943,92.525101,79.320801,277,277,0,155,184,466,466,586,64,82.898453,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex,Male,,,,93.844009,84.360825,,93.518379,84.724434,98.598053,93.045898,82.809677,319,319,0,189,183,527,527,681,43,92.149284,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex,Male,,,,90.734299,74.935471,,87.760178,76.627716,97.780624,89.625565,73.880737,402,402,0,217,229,669,669,793,53,74.579956,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Region,Female,,,Bulgaria,88.686928,76.924667,,84.683105,77.361458,96.772469,87.390343,75.10614,363,363,0,256,219,672,672,714,60,73.099693,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Region,Female,,,Severna I Iztochna Bulgaria,94.122734,84.450218,,88.005676,85.184731,96.012894,91.700371,80.890694,268,268,0,159,163,450,450,455,23,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Region,Female,,,Severna I Iztochna Bulgaria,91.320656,83.456993,,96.998337,86.040939,97.219894,93.448448,81.900703,154,154,0,87,90,250,250,299,26,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Region,Female,,,Severna I Iztochna Bulgaria,92.869911,75.681549,,90.854706,80.729416,98.31337,92.303864,74.304535,160,160,0,103,97,284,284,325,35,79.504646,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Region,Female,,,Severna I Iztochna Bulgaria,90.198166,75.656494,,89.348724,77.02507,97.011192,90.064056,75.405632,128,128,0,75,86,217,217,246,14,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Region,Female,,,Severna I Iztochna Bulgaria,92.976318,80.626221,,89.264984,79.491608,98.067261,91.678848,75.846024,228,228,0,127,129,374,374,385,19,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Region,Female,,,Yugozapadna I Yuzhna Tsentralna Bu,91.486755,79.926613,,97.264374,79.244492,99.25927,93.778358,76.010963,138,138,0,61,85,224,224,270,28,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Region,Female,,,Yugozapadna I Yuzhna Tsentralna Bu,94.508034,83.054665,,88.593788,79.7313,98.540916,91.766815,83.126106,211,211,0,137,135,369,369,443,18,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Region,Female,,,Yugozapadna I Yuzhna Tsentralna Bu,95.115669,84.364105,,93.089272,90.084145,98.602135,93.7892,79.257156,161,161,0,95,85,286,286,355,26,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Region,Female,,,Yugozapadna I Yuzhna Tsentralna Bu,92.789284,82.188354,,92.058502,84.456139,98.532608,92.779007,83.017815,193,193,0,128,118,342,342,390,30,87.566353,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Region,Female,,,Yugozapadna I Yuzhna Tsentralna Bu,93.251503,83.524132,,95.610016,84.481789,100,94.172409,85.506737,141,141,0,68,84,217,217,291,15,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Region,Male,,,Bulgaria,90.734299,74.935471,,87.760178,76.627716,97.780624,89.625565,73.880737,402,402,0,217,229,669,669,793,53,74.579956,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Region,Male,,,Severna I Iztochna Bulgaria,91.157829,74.695511,,91.977669,73.134705,97.517586,91.770081,73.711784,126,126,0,86,83,227,227,267,36,80.808411,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Region,Male,,,Severna I Iztochna Bulgaria,94.412277,81.986771,,95.481171,82.616829,99.325928,94.776085,78.072098,289,289,0,153,184,465,465,520,33,59.069221,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Region,Male,,,Severna I Iztochna Bulgaria,94.82959,81.178711,,96.224281,78.756531,97.902054,94.664894,80.987724,157,157,0,104,86,272,272,346,23,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Region,Male,,,Severna I Iztochna Bulgaria,93.784454,82.439682,,91.130058,82.75135,99.531288,93.098854,75.691917,223,223,0,173,131,423,423,421,30,82.170174,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Region,Male,,,Severna I Iztochna Bulgaria,94.499763,78.489952,,95.310272,82.580795,97.061996,94.922752,75.888046,176,176,0,125,108,330,330,358,42,88.025894,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Region,Male,,,Yugozapadna I Yuzhna Tsentralna Bu,96.569504,85.500999,,91.42923,85.855057,99.525711,95.191833,83.799622,259,259,0,135,162,418,418,476,17,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Region,Male,,,Yugozapadna I Yuzhna Tsentralna Bu,91.716537,81.51889,,97.642967,84.087372,99.26506,93.225769,83.784843,151,151,0,69,101,239,239,319,28,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Region,Male,,,Yugozapadna I Yuzhna Tsentralna Bu,93.818932,84.986786,,90.422478,87.38974,99.723656,91.977516,83.496002,179,179,0,113,98,318,318,416,48,86.076897,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Region,Male,,,Yugozapadna I Yuzhna Tsentralna Bu,93.006012,87.06646,,90.454483,89.354904,99.261482,91.502678,84.503761,162,162,0,85,97,255,255,335,20,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Region,Male,,,Yugozapadna I Yuzhna Tsentralna Bu,93.833946,84.904259,,94.885773,85.796753,99.532425,93.925865,81.974777,289,289,0,143,178,452,452,539,25,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Female,,Quintile 1,,88.228424,76.677704,,85.387138,77.127121,96.647171,87.285469,74.545517,348,348,0,248,211,647,647,684,55,70.788506,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Female,,Quintile 1,,91.38356,74.965378,,90.254387,80.329475,97.872337,90.89463,66.490204,232,232,0,161,137,434,434,463,47,71.724777,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Female,,Quintile 1,,90.946297,79.823845,,96.505371,81.666725,98.263397,93.055031,78.495758,233,233,0,137,139,384,384,445,37,95.778198,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Female,,Quintile 1,,91.184517,77.980865,,89.557922,78.169037,97.954254,90.701416,75.764107,338,338,0,229,197,602,602,622,41,82.833672,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Female,,Quintile 1,,92.916756,79.976494,,86.687614,78.996284,96.528061,90.155846,76.850906,379,379,0,260,239,674,674,693,32,59.198372,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Female,,Quintile 1,,87.663284,71.446159,,91.187149,72.755447,97.649178,89.647652,66.711411,214,214,0,114,136,362,362,393,30,89.725594,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Female,,Quintile 2,,100,98.921959,,,98.230049,100,100,97.845703,42,42,0,18,30,63,63,99,7,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Female,,Quintile 2,,96.326431,96.326431,,,97.185715,100,96.220741,97.901947,50,50,0,17,30,70,70,127,3,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Female,,Quintile 2,,100,100,,100,100,100,99.385017,100,86,86,0,30,47,123,123,181,8,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Female,,Quintile 2,,,,,,,,,,8,8,0,2,4,11,11,17,4,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Female,,Quintile 2,,100,91.9692,,98.008705,97.669777,100,98.843719,95.425156,74,74,0,32,38,113,113,185,13,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Female,,Quintile 2,,100,94.695137,,,95.800247,100,100,94.272804,73,73,0,23,43,100,100,131,7,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,10,10,0,3,3,14,14,22,1,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,6,6,0,3,2,11,11,19,2,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,2,2,0,0,1,2,2,2,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,10,10,0,0,3,10,10,15,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,10,10,0,4,8,15,15,17,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,5,5,0,1,5,7,7,13,1,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,4,4,0,1,3,5,5,5,3,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,1,1,0,1,0,2,2,2,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,1,1,0,1,1,2,2,2,1,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,3,3,0,2,2,7,7,5,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,1,1,0,2,1,4,4,2,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,2,2,0,0,2,2,2,5,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,2,2,0,0,2,2,2,2,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,1,1,0,0,1,1,1,1,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Male,,Quintile 1,,90.22847,74.630859,,87.662521,75.686852,97.664444,89.245361,73.05127,382,382,0,207,216,636,636,755,51,72.586243,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Male,,Quintile 1,,88.651627,74.532822,,93.098572,73.943649,97.965691,90.351654,71.97168,215,215,0,128,140,372,372,418,49,76.258621,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Male,,Quintile 1,,92.70961,79.39679,,94.536201,80.348045,99.315666,93.275436,74.029099,468,468,0,263,292,773,773,809,52,63.441788,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Male,,Quintile 1,,93.229713,82.055626,,93.307724,82.704216,98.558556,92.416397,78.774948,268,268,0,167,157,452,452,542,36,90.587463,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Male,,Quintile 1,,94.083763,80.649994,,90.122879,81.609497,99.431824,92.962715,74.503845,388,388,0,276,236,710,710,690,38,73.472923,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Male,,Quintile 1,,91.57505,74.542854,,91.293381,78.934906,97.978455,91.245384,71.556763,248,248,0,189,148,483,483,523,60,79.410156,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Male,,Quintile 2,,100,97.624603,,,96.067924,100,100,97.860771,86,86,0,28,53,118,118,190,6,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Male,,Quintile 2,,95.883949,93.287895,,,,98.654472,95.778259,96.565971,44,44,0,22,24,68,68,120,6,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Male,,Quintile 2,,,,,,,,,,10,10,0,3,7,16,16,16,2,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Male,,Quintile 2,,100,95.61673,,,93.952141,100,100,96.929489,52,52,0,27,38,82,82,141,12,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Male,,Quintile 2,,100,97.945282,,98.6707,98.807487,99.654861,99.654861,97.4114,89,89,0,39,50,137,137,210,21,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Male,,Quintile 2,,100,100,,,100,100,100,99.55603,94,94,0,29,59,124,124,220,6,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,11,11,0,2,8,13,13,20,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,9,9,0,0,5,10,10,19,3,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,5,5,0,0,1,5,5,17,1,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,3,3,0,2,1,6,6,9,2,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,12,12,0,9,5,21,21,26,7,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,2,2,0,0,1,2,2,3,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,5,5,0,1,3,6,6,12,1,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,0,0,0,0,0,0,0,1,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,1,1,0,0,1,1,1,1,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,1,1,0,0,1,2,2,6,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,3,3,0,2,2,5,5,6,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,2,2,0,1,2,3,3,3,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,0,0,0,1,1,1,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,0,0,0,1,1,3,1,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,2,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,0,0,0,1,1,1,0,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 1,Bulgaria,88.228424,76.677704,,85.387138,77.127121,96.647171,87.285469,74.545517,348,348,0,248,211,647,647,684,55,70.788506,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 1,Severna I Iztochna Bulgaria,89.639923,80.605072,,96.755653,83.245407,96.749207,92.339249,79.38501,125,125,0,81,74,212,212,249,25,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 1,Severna I Iztochna Bulgaria,91.799294,78.691193,,88.173157,77.925232,97.780777,90.445419,73.741226,193,193,0,115,111,324,324,329,18,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 1,Severna I Iztochna Bulgaria,93.164566,81.915146,,86.936638,82.366943,95.424797,90.476173,77.695045,228,228,0,146,136,390,390,389,19,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 1,Severna I Iztochna Bulgaria,87.710121,70.055428,,87.432152,72.551483,96.355476,87.884216,69.886871,107,107,0,64,72,183,183,196,10,,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Severna I Iztochna Bulgaria,90.040215,68.760361,,88.932495,75.968102,97.752106,90.172729,64.092941,120,120,0,86,79,223,223,232,30,76.222878,7,11,15,10,14,18,4,4,4,3,1,,,1
BGR,Bulgaria,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 1,Yugozapadna I Yuzhna Tsentralna Bu,90.297005,76.955399,,91.130791,78.50631,98.177299,91.03054,78.154427,145,145,0,114,86,278,278,293,23,,7,11,15,10,14,18,4,4,4,3,,,,1
BGR,Bulgaria,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 1,Yugozapadna I Yuzhna Tsentralna Bu,92.39122,78.959763,,96.174118,80.103165,100,93.875969,77.337227,108,108,0,56,65,172,172,196,12,,7,11,15,10,14,18,4,4,4,3,,,,1
